delta0,delta1,delta2,delta3,delta4
0140,0176,0165,0273,0261
0140,0176,0165,0271,0261
0134,0174,0163,0276,0262
0134,0174,0163,0276,0262
0134,0174,0163,0276,0262
0135,0179,0167,0276,0263
0135,0179,0167,0276,0263
0135,0179,0167,0276,0263
0136,0182,0171,0284,0272
0136,0182,0171,0284,0272
0136,0182,0171,0284,0272
0138,0182,0173,0289,0281
0138,0182,0173,0289,0281
0138,0182,0173,0289,0281
0143,0188,0180,0299,0291
0143,0188,0180,0299,0291
0145,0188,0180,0303,0293
0154,0197,0189,0313,0311
0157,0197,0189,0318,0312
0157,0197,0189,0318,0312
0154,0197,0189,0322,0313
0154,0197,0189,0322,0313
0154,0197,0189,0322,0313
0151,0197,0187,0316,0310
0151,0197,0187,0316,0310
0151,0197,0187,0316,0310
0151,0191,0182,0307,0299
0151,0191,0182,0307,0299
0151,0191,0182,0307,0299
0145,0188,0178,0295,0287
