delta0,delta1,delta2,delta3,delta4
0155,0146,0196,0321,0285
0155,0146,0196,0321,0285
0162,0154,0205,0336,0306
0164,0157,0208,0348,0307
0170,0164,0221,0364,0323
0188,0183,0241,0396,0360
0201,0198,0250,0423,0382
0224,0224,0288,0472,0428
0270,0266,0332,0549,0506
0324,0307,0388,0633,0594
0366,0351,0431,0694,0653
0370,0351,0431,0694,0653
0370,0350,0431,0684,0641
0367,0342,0418,0660,0624
0362,0341,0407,0649,0610
0336,0319,0387,0620,0579
0325,0310,0372,0610,0563
0293,0290,0345,0577,0531
0241,0237,0288,0488,0444
0201,0199,0245,0410,0373
0175,0169,0221,0361,0329
0155,0146,0191,0327,0291
0145,0142,0185,0314,0282
0139,0136,0182,0301,0276
0129,0126,0166,0282,0253
0119,0123,0166,0267,0243
0118,0118,0159,0264,0240
0111,0109,0154,0247,0224
0111,0109,0154,0247,0224
0112,0110,0154,0256,0229
