delta0,delta1,delta2,delta3,delta4
0104,0091,0146,0238,0231
0104,0091,0146,0238,0231
0102,0091,0155,0246,0231
0102,0091,0155,0246,0231
0102,0091,0155,0246,0231
0107,0092,0151,0242,0228
0107,0092,0151,0242,0228
0107,0092,0151,0242,0228
0105,0094,0154,0247,0230
0105,0094,0154,0247,0230
0105,0094,0154,0247,0230
0104,0093,0154,0244,0233
0104,0093,0154,0244,0233
0104,0093,0154,0244,0233
0104,0091,0149,0242,0230
0104,0091,0149,0242,0230
0104,0091,0149,0242,0230
0098,0094,0152,0243,0228
0098,0094,0152,0243,0228
0098,0094,0152,0243,0228
0105,0093,0154,0242,0233
0105,0093,0154,0242,0233
0105,0093,0154,0242,0233
0106,0089,0144,0239,0232
0106,0089,0145,0239,0232
0106,0089,0145,0239,0232
0103,0091,0150,0244,0237
0103,0091,0150,0244,0237
0103,0091,0150,0244,0237
0103,0091,0150,0242,0230
