delta0,delta1,delta2,delta3,delta4
0078,0069,0110,0189,0188
0078,0069,0110,0189,0188
0078,0069,0110,0189,0188
0076,0070,0108,0192,0191
0076,0070,0108,0192,0191
0076,0070,0108,0192,0191
0075,0069,0106,0188,0187
0075,0069,0106,0188,0187
0075,0069,0106,0188,0187
0075,0067,0105,0185,0188
0075,0067,0105,0185,0188
0075,0067,0105,0185,0188
0079,0067,0109,0181,0189
0079,0067,0109,0181,0189
0079,0067,0109,0181,0189
0076,0067,0111,0188,0193
0076,0067,0111,0188,0193
0076,0067,0111,0188,0193
0075,0069,0110,0195,0190
0075,0069,0110,0195,0190
0075,0069,0110,0195,0190
0078,0070,0108,0188,0187
0078,0070,0108,0188,0187
0078,0070,0108,0188,0187
0077,0066,0106,0185,0186
0077,0066,0106,0185,0186
0077,0066,0106,0185,0186
0079,0068,0111,0189,0196
0079,0068,0111,0189,0196
0079,0068,0111,0189,0196
