delta0,delta1,delta2,delta3,delta4
0319,0323,0314,0505,0491
0318,0323,0314,0512,0495
0318,0323,0314,0512,0495
0311,0318,0311,0504,0483
0311,0318,0311,0504,0483
0311,0318,0311,0509,0485
0314,0327,0313,0512,0497
0311,0325,0313,0509,0490
0310,0325,0313,0505,0490
0300,0306,0309,0492,0475
0297,0306,0305,0490,0472
0293,0306,0304,0483,0472
0276,0288,0288,0464,0444
0276,0288,0286,0459,0439
0276,0287,0283,0453,0439
0262,0272,0272,0444,0423
0261,0272,0269,0444,0423
0259,0272,0269,0439,0423
0252,0276,0269,0439,0417
0252,0277,0269,0439,0417
0252,0277,0269,0440,0417
0258,0274,0275,0444,0427
0256,0274,0275,0448,0427
0256,0274,0275,0448,0427
0243,0269,0271,0443,0420
0243,0266,0271,0431,0411
0243,0266,0271,0431,0411
0232,0259,0262,0427,0404
0232,0259,0262,0427,0404
0232,0259,0263,0427,0404
