delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0000,0001,-001,0000,0000,-002,0001
0000,0001,0000,0001,0001,0000,0000,-001,0001
0000,0001,0000,0003,0001,0000,0000,-001,0001
0001,0000,0001,0000,0002,0001,0002,0001,0001
0001,0000,0001,0000,0002,0001,0002,0001,0001
0001,0000,0001,0000,0001,0002,0002,0001,0001
0003,0000,0002,0002,0001,0001,0000,0000,0002
0003,-001,0002,0002,0001,0003,0002,0001,0002
0002,-001,0002,0002,0003,0003,0002,0001,0004
0002,0005,0004,0001,0007,0006,0002,0001,0003
0003,0006,0004,0002,0007,0006,0002,0002,0006
0003,0007,0004,0002,0007,0006,0001,0003,0006
0006,0016,0006,0006,0013,0010,0001,0007,0006
0006,0018,0006,0006,0019,0011,0001,0007,0007
0006,0024,0008,0006,0021,0011,0003,0007,0008
0007,0025,0007,0006,0023,0011,0004,0008,0010
0007,0025,0007,0014,0026,0011,0004,0008,0010
0007,0024,0007,0014,0026,0011,0004,0008,0010
0007,0024,0007,0014,0024,0011,0004,0008,0010
0007,0024,0007,0014,0021,0011,0004,0008,0010
0007,0021,0007,0006,0021,0011,0004,0008,0010
0008,0021,0007,0006,0020,0010,0004,0007,0008
0008,0017,0007,0006,0017,0009,0004,0007,0006
0007,0014,0005,0006,0013,0008,0004,0006,0006
0005,0010,0002,0004,0013,0006,0003,0005,0006
0005,0005,0002,0004,0007,0004,0003,0003,0001
0002,0004,0002,0004,0005,0004,0003,0003,0001
0001,0001,0003,0002,0005,0003,0001,0003,0002
0000,0002,0003,0002,0004,0003,0001,0002,0002
0000,0002,0002,0002,0001,0003,0001,0000,0002
0000,0002,0001,0002,0001,0002,0001,0000,0001
0003,0001,0001,0001,0001,0001,0001,0000,0001
0003,0000,-001,0001,0001,0001,0001,0001,0003
0003,-001,-001,0001,0001,0002,-001,0001,0003
-001,-001,-001,0001,0001,0002,-001,0001,0002
-001,-001,-001,0001,0001,0005,-001,0001,0002
0000,-001,-001,0001,0002,0002,0002,0001,0002
0000,-001,0000,0001,0002,0002,0002,0001,0001
0000,-001,0000,0002,0002,0002,0001,0000,0001
0001,0000,0001,0001,0000,0000,0001,0000,0001
0001,0000,0001,0001,0000,0000,0001,0000,0001
0001,0000,0000,0001,0000,0000,0002,0001,0000
0001,-002,0000,0001,0000,0001,-002,0001,0000
0001,-002,0000,0001,0000,0001,-001,0001,0000
0001,-002,0000,0001,0000,0001,-001,0001,0000
0000,-001,-001,0000,0001,0001,0001,0001,0000
0000,-001,-001,0002,0001,-001,0002,0001,0001
0000,-001,-001,0002,0001,-001,0002,0001,0001
0001,0000,0001,0002,0001,0003,0002,0002,0001
0001,0000,0001,0000,0001,0003,0000,0002,0001
0001,0000,-002,0000,0001,0002,0000,0002,0001
0000,-001,-002,0002,0001,0001,0002,0003,0001
0000,-001,-002,0002,0001,-001,0002,0003,0001
0000,-001,-001,0002,0001,0001,0001,0000,0001
0000,0000,0000,0000,0000,0001,0000,0000,0001
