delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-001,0000,0000,0003,0003,0000,0000
0000,0000,-001,0001,0001,0001,0000,0001,0000
0000,0000,-001,0001,0001,0001,-001,0001,-001
0000,0000,0000,0001,0001,0001,-001,0001,0002
0001,0002,-003,0001,0002,0000,0002,0001,-001
0001,0002,-002,0001,0002,0000,0002,0001,-001
0001,0002,-002,0001,0002,0000,0002,0001,-001
-002,-003,-002,0001,0001,0000,0001,0000,0000
-002,-001,-002,0001,0002,0001,0002,0000,0001
-002,-001,-002,0001,0001,0000,0002,0000,0004
-002,0001,0000,0003,0002,0001,0003,0001,0004
0000,0003,0000,0003,0005,0002,0003,0001,0006
0001,0004,0000,0003,0007,0005,0003,0004,0007
0001,0011,0005,0004,0012,0010,0002,0008,0010
0001,0021,0007,0005,0019,0020,0002,0010,0011
0001,0027,0007,0005,0022,0020,0002,0010,0012
0004,0027,0006,0007,0022,0020,0004,0009,0016
0004,0022,0006,0007,0022,0020,0004,0009,0016
0004,0021,0006,0007,0022,0020,0004,0009,0016
0003,0019,0006,0005,0018,0018,0004,0009,0014
0001,0011,0005,0004,0011,0009,0004,0004,0008
0001,0005,0004,0004,0008,0009,0003,0004,0008
0001,0005,0002,0003,0008,0006,0002,0003,0007
0001,0003,0002,0003,0004,0006,0002,0003,0005
0001,0003,0002,0003,0004,0006,0003,0003,0003
0000,0000,0002,0003,0003,0002,0003,0003,0003
0000,0000,0001,0002,0003,0001,0003,0003,0003
0000,0000,0001,0002,0002,0002,0004,0003,0003
0000,0001,0000,0003,0002,0001,0004,0001,0002
0000,0001,0000,0003,0000,0001,0002,-001,0002
-001,0001,-002,0004,0000,0000,0002,-001,0002
-001,-001,-002,0002,0002,0000,0002,0000,0001
-001,-001,-001,0002,0002,0000,0002,0000,0001
0001,-001,0000,0002,0002,0000,0002,0001,0001
-001,0000,0000,0002,0003,-001,0002,0000,0002
-001,0000,0000,0002,0003,-001,0003,0000,0002
-001,0000,0000,0002,0004,-001,0003,0000,0002
-001,0000,-002,0001,0000,0000,0003,0001,-001
-001,0000,-002,0001,0000,0000,0002,0001,0000
-001,0000,-002,0001,0000,0002,0002,0001,0000
-001,0000,-001,0001,0001,0000,0002,0002,0000
-004,0000,-001,0001,0001,0000,0001,0002,0002
-004,0000,-001,0001,0001,0000,0001,0002,0002
-001,0000,-002,0002,0001,0000,0003,0002,0002
-001,0000,-002,0002,0001,0000,0003,0002,0002
-001,0000,-002,0002,0000,0002,0002,0002,0001
0002,0001,-002,0001,0000,0000,0002,0001,0002
0002,0001,-002,0001,0000,0000,0002,0001,0001
0001,0001,0000,0001,0002,0000,0002,0001,0002
0000,0000,-002,0002,0002,0000,0001,0001,-001
0000,0000,-002,0002,0002,0000,0001,0001,0000
0000,0000,-002,0002,0002,0000,0001,0001,0000
-003,0001,-002,0001,0001,-001,0001,0001,0000
-002,0001,-002,0001,0001,0001,0003,0001,-001
-002,0002,-001,0001,0001,0000,0003,0001,-001
