delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,-002,0001,0000,0001,0002,0001,0000
-001,-001,-002,0001,0000,0001,0001,0001,0000
-001,0000,-002,0001,0000,-002,0001,0001,0002
0000,0000,-001,0001,0000,-001,0001,0001,0002
0000,0000,0000,0002,0000,-001,0001,0001,0002
0000,0001,-001,0001,0001,0000,0002,0001,0002
0000,0001,-001,0001,0001,0000,0002,0001,0002
0000,0001,-001,0000,0001,0001,0002,0001,0002
0000,0001,-001,0000,0001,0001,0001,0002,-001
0000,0001,-001,0000,0001,0001,0003,0002,0000
0000,0002,-002,0002,0002,0003,0003,0003,0000
0005,0003,-001,0002,0004,0000,0005,0004,0000
0005,0003,-001,0006,0006,0000,0006,0004,0004
0005,0007,-001,0007,0012,0000,0008,0005,0003
0006,0018,0002,0016,0021,0004,0014,0014,0003
0006,0020,0002,0018,0022,0004,0015,0014,0000
0006,0024,0004,0019,0026,0004,0018,0016,0000
0008,0026,0006,0022,0025,0005,0018,0016,0004
0008,0026,0006,0022,0025,0005,0018,0016,0004
0008,0024,0006,0022,0025,0005,0018,0016,0004
0008,0020,0006,0022,0025,0005,0018,0016,0004
0008,0020,0003,0019,0024,0003,0014,0011,0003
0008,0020,0003,0019,0022,0003,0014,0011,0003
0007,0019,0002,0019,0019,0003,0014,0011,0003
0006,0013,0001,0014,0015,0002,0008,0009,0002
0005,0008,0001,0010,0010,0001,0005,0004,0002
0004,0007,0001,0008,0008,0001,0005,0003,0002
0002,0007,0000,0006,0005,0001,0004,0002,0001
0002,0001,0000,0005,0004,0001,0003,0002,0001
-001,0001,0000,0002,0002,0001,0003,0001,0001
-002,0001,-001,0002,0001,0001,0002,0001,0002
-002,0001,-001,0002,0001,0002,0003,0000,0002
0000,0000,-001,0001,0001,0002,0001,0000,0002
0000,0000,-002,0001,0001,0001,0001,0000,0002
0000,0000,-002,0001,0000,0001,0000,0001,0001
-002,-001,-001,0001,0000,0001,0000,0001,0001
-002,-001,-001,0001,0000,0001,0000,0001,0001
-002,-001,-001,0001,0000,0000,0000,0001,0001
0000,-001,0000,0001,0002,-002,0000,0000,-002
0000,0000,0000,0002,0002,-001,0001,0000,-002
0000,0000,0000,0002,0002,-001,0002,0000,-002
0000,0001,0000,0002,0000,0000,0002,0000,-002
-001,0001,0000,0000,0002,0000,0001,0000,0000
-001,0001,0000,0000,0000,0000,0000,0000,0000
-001,0000,-001,-001,0000,0001,0000,0002,0001
-001,0000,-001,-001,0000,0001,0000,0002,0002
-001,0000,-001,-001,0000,0001,0000,0002,0002
-001,-001,-001,0001,0000,-003,-001,-001,0002
-001,-001,-001,0001,0001,-003,0000,0001,0001
-001,-001,-001,0001,0001,-003,0001,0000,0001
0001,0000,-002,0001,0001,0000,0001,0001,0003
0001,0000,-002,0001,0001,0000,0001,0000,0003
0000,0000,-002,0001,0002,0000,0002,0002,0003
0000,0001,-003,0001,0002,0001,0000,-001,0000
0000,0001,-003,0001,0002,0001,0000,-001,0000
