delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,-001,0000,0001,0000,0001,0000,0001
0001,0000,-001,0001,0000,-001,0001,0001,0001
0001,-001,-001,0001,0000,-001,-001,0001,-001
0001,-001,-001,0001,0000,-001,-001,0001,-001
-001,0000,-001,0001,0001,0002,0001,0000,0002
0000,0000,-001,0001,0001,0002,0001,0001,0002
0000,0000,-001,0001,0001,0002,0002,0001,0002
0000,-001,0000,-001,0001,0002,0001,0001,0002
0001,0000,0000,0000,0001,0002,0001,0000,0002
0001,0000,0001,0000,0001,0002,0001,0000,0003
0001,0001,0001,0001,0003,0005,0000,0002,0003
0001,0002,0002,0001,0003,0005,0001,0002,0005
0001,0004,0003,0001,0005,0007,0001,0002,0005
0003,0016,0011,0003,0014,0015,0003,0006,0009
0003,0024,0011,0003,0019,0019,0003,0007,0009
0003,0041,0011,0003,0024,0021,0003,0010,0012
0005,0051,0014,0005,0028,0025,0004,0010,0012
0005,0051,0014,0005,0028,0025,0004,0010,0012
0005,0049,0014,0005,0025,0021,0004,0010,0012
0005,0047,0014,0005,0025,0021,0004,0010,0012
0005,0045,0014,0005,0025,0021,0004,0010,0012
0005,0041,0014,0005,0022,0021,0004,0010,0012
0005,0035,0010,0004,0020,0019,0003,0007,0012
0003,0024,0009,0003,0015,0012,0002,0005,0007
0003,0010,0008,0003,0005,0010,0002,0005,0005
0004,0009,0005,0003,0005,0010,0005,0005,0004
0004,0005,0005,0003,0005,0010,0005,0005,0004
0004,0005,0005,0003,0005,0010,0005,0005,0004
0004,0005,0005,0003,0005,0010,0005,0005,0004
0004,0005,0005,0003,0005,0010,0005,0005,0004
0004,0004,0005,0003,0005,0010,0005,0005,0004
0004,0002,0001,0003,0003,0005,0005,0004,0004
0003,0000,0000,0003,0001,0001,0001,0002,0002
0002,0000,0001,0003,0001,0001,0001,0002,0002
0001,0002,-001,0000,0001,0001,0001,0001,0000
0001,0002,-001,0001,0000,-001,0000,0001,0000
0001,0001,-001,0001,0000,-001,0000,0001,0000
0001,0001,-001,0001,0001,0001,0001,0001,0001
0001,0001,-002,0001,0001,0001,0002,0001,0001
0001,-001,-002,0001,0001,0001,0001,0001,0000
-001,-001,-001,0004,0000,0001,0002,0002,0000
-001,-001,-001,0004,0000,0001,0001,0002,0000
-001,0000,-001,0002,0000,0001,0002,0002,0000
0003,0000,0000,0002,0000,0001,0000,0003,0000
0003,0000,0000,0002,0000,0001,0001,0003,0001
0002,0000,0000,0001,0000,0001,0001,0001,0001
0000,0000,0000,0000,0001,0001,0001,0001,0001
-001,0000,0000,0000,0001,0001,0001,-001,0001
-001,0000,0000,0000,0001,0001,0001,-001,0001
0002,0000,-001,0001,0000,0001,0001,0000,-001
0002,0000,-001,0001,0000,0001,0001,0000,0001
0002,0000,-001,0001,0000,0001,0002,0000,-001
-001,0000,0000,0001,0000,-001,0002,0001,-001
-001,0000,0000,0001,0001,0001,0001,0001,-001
-001,0000,-001,0002,0001,0001,0000,0002,0000
