delta1,delta2,delta3,delta4
00001,00012,00000,00047
00001,00012,00000,00053
00007,00023,00001,00057
00007,00029,00001,00057
00007,00033,00001,00057
00007,00031,00001,00057
00007,00031,00001,00057
00007,00028,00001,00057
00003,00031,-0001,00092
00003,00037,00002,00097
00005,00029,00005,00102
00003,00033,00005,00116
00002,00028,00005,00110
00004,00033,00003,00115
00005,00031,00002,00115
00003,00035,00003,00125
00005,00031,00002,00118
00002,00031,00002,00110
00003,00031,-0001,00086
00002,00025,-0001,00064
00001,00020,00002,00044
00001,00015,00001,00023
00001,00013,00001,00023
00001,00014,00001,00023
00001,00006,00001,00023
00001,00007,00001,00023
00001,00005,00001,00023
00001,00011,-0001,00003
00001,00011,-0001,00000
00001,00011,-0001,00001
00001,00011,-0001,00000
00001,00011,-0001,00000
00001,00011,-0001,00001
00001,00003,00001,-0001
00001,00004,00000,00003
00000,00002,-0001,-0002
00001,00006,00000,-0003
00003,00006,-0002,-0002
00003,00002,00001,00002
00004,-0003,00001,-0003
