delta1,delta2,delta3,delta4
00003,00011,00003,00038
00003,00011,00003,00047
00004,00028,00001,00060
00004,00026,00001,00060
00004,00023,00001,00060
00004,00036,00001,00060
00004,00021,00001,00060
00004,00021,00001,00060
00004,00024,00001,00023
00004,00018,-0001,00015
00004,00018,-0001,00011
00004,00018,-0001,00008
00004,00018,-0001,00004
00004,00018,-0001,00002
00004,00018,-0001,00003
-0001,00003,00000,00004
-0001,00004,00000,00004
-0001,00003,00000,00004
-0001,00002,00000,00004
-0001,00003,00000,00004
-0001,00005,00000,00004
00001,00003,00001,00000
00001,00003,00000,00002
00000,-0003,-0001,-0003
00001,00006,00000,-0001
00003,00001,00001,-0003
00001,00003,00002,-0001
00002,-0002,00001,00001
00001,00007,00002,-0002
00003,00004,00002,-0001
00001,00002,00002,00002
00000,00008,00003,00001
00000,00005,00001,00000
00000,00006,00001,00002
-0001,00003,00001,00002
00001,00004,00001,00002
00004,00003,00003,00001
00002,00004,00001,00002
00004,00004,00003,00000
00001,00000,00001,00002
