delta1,delta2,delta3,delta4
00002,00015,00001,00047
00002,00015,00001,00058
00002,00015,00001,00073
00002,00029,00001,00094
00002,00033,00001,00094
00002,00033,00001,00094
00002,00037,00001,00094
00002,00034,00001,00094
00002,00037,00001,00094
00004,00028,00003,00131
00002,00022,00003,00085
00001,00024,00001,00045
00001,00018,00002,00030
00003,00014,00000,00019
00003,00009,00000,00019
00003,00007,00000,00019
00003,00005,00000,00019
00003,00009,00000,00019
00003,00006,00000,00019
00002,00006,00001,00005
00002,00006,00001,-0001
00000,00011,00002,00003
00000,00011,00002,00000
00000,00011,00002,00001
00000,00011,00002,00002
00000,00001,00001,00000
00000,00002,00000,00000
00000,00006,00002,00002
00000,00005,00002,00002
00000,00005,00001,00003
00000,00000,-0002,-0004
00000,00007,00001,00003
00004,00000,00000,00000
00005,00001,00001,00002
00001,00001,00000,-0003
00000,-0001,00000,00003
00000,00001,00001,00001
00000,00000,00003,00000
-0001,-0002,00001,-0001
00000,00004,00001,-0001
