delta1,delta2,delta3,delta4
00002,00016,00002,00043
00002,00016,00002,00053
00002,00016,00002,00065
00001,00029,00005,00079
00001,00031,00005,00079
00001,00031,00005,00079
00001,00024,00005,00079
00001,00027,00005,00079
00001,00022,00005,00079
00003,00018,00003,00024
00001,00010,00000,00013
00001,00012,00000,00010
00001,00006,00000,00004
00001,00005,00000,00002
00001,00005,00000,00001
00001,00005,00000,00002
00006,00004,00001,-0003
00001,00005,00003,00002
00004,00002,00001,00001
00003,00005,00001,00000
00003,00004,00001,00000
00002,00005,00002,00002
00003,00010,00002,00000
00000,00004,00001,00004
00000,00003,00001,-0001
00001,00010,-0001,00002
00003,00003,00000,-0001
00000,00003,00001,00002
00000,00004,-0001,00001
00003,00002,00001,00001
00003,00002,00001,-0001
00001,00008,00002,00000
00002,00005,00002,00001
-0001,00005,00001,00000
00000,00007,00001,00002
00002,00004,00002,00002
00003,00006,00000,00001
00003,00003,00000,00001
00004,00005,00001,00002
00000,00003,00001,00000
