delta1,delta2,delta3,delta4
00001,00015,00001,00037
00001,00015,00001,00044
00002,00021,00003,00055
00002,00024,00003,00055
00002,00018,00003,00055
00004,00027,00004,00081
00004,00027,00004,00081
00004,00027,00004,00081
00004,00023,00004,00081
00004,00022,00004,00081
00004,00020,00004,00081
00002,00017,00001,00029
00001,00015,00002,00017
00000,00010,00000,00008
00000,00010,00000,00004
00000,00010,00000,00001
00000,00010,00000,00000
00000,00010,00000,00001
00000,00010,00000,00003
00000,00000,00000,-0002
00000,00005,00001,00002
00001,00001,00001,-0001
00000,00004,00000,00000
-0001,00003,00002,00000
00000,00006,-0001,-0002
-0001,00003,00000,00001
00005,00003,00002,00000
00002,-0003,00001,00000
00001,00000,00001,00000
-0002,00002,00003,00000
00000,00002,00004,00002
-0001,00003,00003,00000
00000,00005,-0001,00000
00000,00003,-0001,-0003
00000,00005,00001,00000
00005,00002,00002,-0005
00003,00001,00002,-0001
00002,00003,00001,-0002
-0001,00004,00001,00001
00003,00005,00001,-0002
