delta1,delta2,delta3,delta4
00004,00019,00001,00045
00004,00019,00001,00051
00002,00020,00003,00062
00002,00025,00003,00062
00002,00027,00003,00062
00002,00025,00003,00062
00002,00030,00003,00062
00002,00024,00003,00062
00005,00029,00003,00100
00001,00028,00001,00109
00005,00027,00001,00112
00002,00037,00002,00118
00006,00029,00002,00107
00002,00029,00004,00088
00001,00025,00001,00061
00002,00022,00001,00043
00003,00011,00001,00024
00003,00017,00001,00024
00001,00009,00002,00011
00001,00006,00002,00003
00001,00006,00002,-0001
00001,00005,00002,00003
00001,00005,00002,-0001
00001,00006,00002,00001
00001,00003,00003,00002
00001,00003,00001,00003
00000,00007,00000,00003
00000,00008,00002,00002
-0001,00007,00001,00000
00002,00004,00003,00004
00000,00006,00000,00000
00002,00002,00000,00002
00003,00006,00001,00001
00002,00006,00001,-0001
00000,00004,00000,00000
00003,00005,00002,00000
00001,00002,00001,00001
-0001,00001,00000,00003
-0001,00005,00001,00003
00000,00002,-0001,00000
