delta1,delta2,delta3,delta4
-0001,00015,00002,00043
-0001,00015,00002,00055
-0001,00015,00002,00070
-0001,00015,00002,00085
00002,00028,00005,00090
00002,00031,00005,00090
00002,00029,00005,00090
00002,00023,00005,00090
00002,00021,00005,00090
00002,00024,00005,00090
00004,00019,00001,00039
00002,00017,00002,00032
00004,00015,00000,00023
00004,00009,00000,00023
00004,00012,00000,00023
00004,00011,00000,00023
00004,00010,00000,00023
00004,00004,00000,00023
00000,00005,00003,00004
00000,00005,00003,00000
00000,00005,00003,00002
00000,00005,00003,00003
00000,00005,00003,-0002
00000,00004,00002,00000
-0001,00000,00001,00002
00003,00006,-0001,-0002
00003,00000,00001,-0004
00002,-0001,00001,00001
-0001,00001,00002,-0001
-0001,-0003,00001,00001
00002,00004,00000,00001
00002,00006,00000,00000
00001,00001,00001,-0002
00000,00001,-0001,-0001
00003,00006,-0001,-0006
00003,00007,00000,-0002
00002,00002,00002,-0003
00002,00001,00001,-0001
00002,-0002,00000,-0002
00001,00005,00002,00003
