delta1,delta2,delta3,delta4
00000,00017,00002,00048
00000,00017,00002,00052
00004,00026,00001,00059
00004,00024,00001,00059
00004,00025,00001,00059
00004,00026,00001,00059
00004,00029,00001,00059
00004,00033,00001,00059
00002,00034,00003,00104
00002,00035,00002,00111
00003,00037,00003,00113
00004,00030,00002,00103
00005,00031,00001,00099
00003,00037,00001,00074
00002,00028,00001,00059
00004,00021,00002,00037
00006,00019,00002,00025
00004,00015,00002,00016
00004,00006,00002,00016
00004,00012,00002,00016
00004,00006,00002,00016
00004,00008,00002,00016
00004,00002,00002,00016
00002,00000,00001,-0003
00002,00000,00001,00003
00002,00000,00001,00000
00002,00000,00001,00001
00002,00000,00001,-0001
00002,00007,00001,-0001
00001,00000,00000,00001
00000,00006,00004,00002
00000,00005,00002,00003
00001,00005,00000,00000
-0002,00002,00002,00003
00000,00004,-0001,-0001
00000,00003,00000,-0001
00001,00003,00003,00003
00005,00002,00001,-0002
00004,00004,00001,00000
00001,00004,00002,-0002
