delta1,delta2,delta3,delta4
00001,00012,00003,00044
00001,00012,00003,00049
00001,00012,00003,00051
00006,00024,00003,00065
00006,00026,00003,00065
00006,00024,00003,00065
00006,00026,00003,00065
00006,00020,00003,00065
00004,00019,00002,00050
00002,00023,00001,00043
00002,00018,00001,00043
00004,00012,00004,00021
00002,00011,00001,00012
00002,00011,00001,00011
00002,00011,00001,00007
00002,00011,00001,00002
00002,00011,00001,00001
00002,00011,00001,00001
00002,00008,-0001,00004
00003,00003,00001,00001
00002,00003,00001,00002
-0001,-0002,00000,00001
00000,00003,00001,-0001
00002,00001,00001,00004
00002,00005,00002,00002
00003,00004,00000,00000
00002,00008,00000,00001
00002,00007,-0001,-0001
00000,00004,00001,-0001
-0001,00002,-0001,-0001
00000,00006,00000,-0002
00003,00001,00001,-0003
00001,00001,00002,00002
00000,-0001,00001,-0001
00000,00001,00001,00002
00000,00000,00002,00000
-0001,00002,00002,00002
-0001,00000,00002,00000
00000,00005,00000,-0003
00000,00004,00001,-0002
