delta1,delta2,delta3,delta4
-0001,00016,00001,00042
-0001,00016,00001,00044
-0001,00016,00001,00051
00001,00018,-0001,00051
00001,00019,-0001,00039
00003,00018,00001,00028
00003,00013,00001,00017
00002,00004,00003,00009
00002,00004,00003,00005
00002,00004,00003,00001
00002,00004,00003,00004
00002,00004,00003,-0001
00002,00005,00001,00000
00000,00006,00001,00001
00001,00006,00001,00000
00000,00004,00000,00002
00001,00005,00000,-0001
00000,00003,00000,00001
00001,00006,00003,00003
00002,00003,00002,00003
00001,00002,00003,00000
00001,00003,00002,00004
-0001,00003,00002,00002
00000,00003,00000,00001
00000,00004,00000,00001
00001,00000,00000,00003
00002,00005,-0001,-0005
00006,00001,00001,-0002
00004,00002,00001,00002
00000,00002,00000,00000
00001,-0002,00002,00001
-0001,-0001,00000,00002
00002,00005,00001,-0001
00002,00009,00001,00001
00000,00000,00002,00000
00002,00003,-0001,-0003
00001,00003,00001,-0002
00004,00000,00001,-0001
00002,-0001,00001,-0003
00002,00002,00001,-0004
