delta1,delta2,delta3,delta4
00001,00014,00003,00034
00001,00014,00003,00041
00001,00014,00003,00053
00001,00014,00003,00059
00002,00027,00001,00061
00002,00027,00001,00061
00002,00029,00001,00061
00002,00031,00001,00061
00002,00034,00001,00061
00002,00033,00001,00061
00005,00036,00005,00110
00005,00030,00002,00113
00002,00026,00001,00102
00004,00029,00001,00072
00002,00026,00004,00050
00002,00016,00003,00033
00001,00016,00001,00021
00001,00010,00001,00008
00001,00005,00001,00010
00001,00004,00001,00004
00001,00006,00001,00000
00001,00000,00001,00001
00001,00005,00001,00004
00001,00004,00001,00001
00000,00002,00001,00002
00005,00001,00002,-0002
00002,00001,00001,-0001
00002,00006,00000,-0003
00004,00006,00001,00000
-0001,00005,00003,00004
00000,00003,00001,-0001
00000,00004,00001,00002
00000,00007,-0001,00002
00000,00009,00001,00001
00007,00003,00002,00001
00003,00001,00001,-0001
00003,00007,00002,-0001
00001,00007,00001,00000
00003,00002,00002,00000
00003,00009,00002,-0001
