delta1,delta2,delta3,delta4
00002,00017,00004,00038
00002,00017,00004,00044
00002,00017,00004,00059
00003,00025,00002,00062
00003,00027,00002,00062
00003,00029,00002,00062
00003,00030,00002,00062
00003,00032,00002,00062
00003,00035,00002,00062
00003,00035,00003,00183
00004,00039,00002,00228
00008,00035,00002,00272
00007,00039,00004,00254
00002,00030,00006,00178
00002,00033,00002,00105
00003,00026,00002,00056
00005,00020,00001,00035
00002,00013,00001,00017
00002,00011,00001,00017
00002,00008,00001,00017
00002,00009,00001,00017
00002,00008,00001,00017
00002,00002,00001,00017
-0001,00002,00001,00001
-0001,00002,00001,-0002
00003,00007,00002,00003
00003,00007,00002,00002
00003,00007,00002,-0002
00003,-0001,00001,00001
00001,00004,00002,00000
00000,00002,00001,-0001
00003,00005,00000,00000
-0001,00003,00000,00000
-0001,00005,00003,00003
-0001,00001,00000,-0002
00002,00008,00001,00002
00002,00005,-0001,-0002
00003,00007,-0002,00000
00002,00000,00000,-0001
00002,-0003,00003,00001
