delta1,delta2,delta3,delta4
00004,00017,00002,00040
00004,00017,00002,00049
00004,00017,00002,00057
00003,00027,00003,00079
00003,00029,00003,00079
00003,00029,00003,00079
00003,00030,00003,00079
00003,00028,00003,00079
00003,00029,00003,00079
00006,00027,00002,00085
00006,00024,00001,00059
00001,00023,00001,00043
00001,00020,00004,00029
00001,00017,00002,00019
-0001,00019,00001,00011
-0001,00019,00001,00006
-0001,00019,00001,00004
-0001,00019,00001,00006
-0001,00019,00001,00004
-0001,00019,00001,00002
00000,00003,00003,00005
00000,00001,00003,00005
00000,00001,00003,00005
00000,00002,00003,00005
00000,00000,00003,00005
00000,00003,00003,00005
00000,00000,00004,00000
-0001,00001,00003,-0001
00001,00006,00000,00001
00000,00005,-0001,-0001
00001,00005,-0002,-0001
00004,00000,00001,-0002
00002,00002,00002,00000
00001,00005,00002,-0002
00003,00007,00001,-0001
00001,00004,00003,00002
00000,00003,00002,00003
00000,00009,00001,00005
00002,00004,00000,00004
00000,00003,00000,00002
