delta1,delta2,delta3,delta4
00005,00019,00001,00046
00005,00019,00001,00059
00005,00019,00001,00071
00005,00031,00003,00079
00005,00026,00003,00079
00005,00024,00003,00079
00005,00028,00003,00079
00005,00031,00003,00079
00005,00028,00003,00079
00003,00027,00002,00150
00003,00032,00001,00151
00005,00028,00004,00156
00002,00034,00003,00143
00005,00022,00002,00106
00002,00024,00002,00073
00001,00019,00003,00047
00002,00019,00001,00028
00000,00013,-0001,00016
00000,00013,-0001,00016
00000,00010,-0001,00016
00000,00008,-0001,00016
00000,00006,-0001,00016
00000,00012,-0001,00016
00001,00006,00000,-0001
00001,00006,00000,00002
00001,00006,00000,-0001
00001,00002,-0003,-0002
00004,00004,00001,-0002
00001,00003,00001,00001
00002,00002,00001,00002
00002,00004,00000,-0001
-0001,00005,00000,-0001
00000,00004,00003,-0001
00001,00010,00002,00003
00000,00002,00001,-0001
00003,00005,-0001,00000
00001,00003,-0001,-0002
00002,-0001,00000,00000
00001,00000,00001,00001
00002,00005,00003,00001
