delta1,delta2,delta3,delta4
00001,00018,00002,00041
00001,00018,00002,00049
00001,00018,00002,00060
00001,00018,00002,00070
00002,00030,00002,00075
00002,00032,00002,00075
00002,00035,00002,00075
00002,00031,00002,00075
00002,00033,00002,00075
00002,00032,00002,00075
00003,00038,00001,00102
00005,00029,00003,00081
00005,00021,00002,00053
00004,00020,00002,00036
00002,00015,00002,00020
00002,00013,00002,00020
00002,00008,00002,00020
00002,00010,00002,00020
00002,00007,00002,00020
00002,00009,00002,00020
00000,00007,00003,00005
00000,00007,00003,-0003
-0001,00005,00002,00002
-0001,00005,00002,00000
-0001,00005,00002,00000
-0001,00005,00002,00002
00002,00009,00001,00002
00004,00005,00000,-0002
00000,00001,00002,00000
00002,00002,-0002,00001
00001,00006,-0002,-0001
-0001,00005,-0001,-0003
00002,00001,00001,-0003
00002,-0001,00001,00000
00000,-0001,00002,00002
00001,00001,00003,00001
00001,-0001,00000,00001
00000,-0001,00001,-0001
00002,00004,00001,00000
00001,00004,00001,00000
