delta1,delta2,delta3,delta4
00000,00015,00000,00042
00000,00015,00000,00051
00000,00015,00000,00065
00004,00028,00002,00071
00004,00032,00002,00071
00004,00028,00002,00071
00004,00034,00002,00071
00004,00031,00002,00071
00004,00031,00002,00071
00002,00032,00001,00101
00002,00032,00003,00103
00002,00038,00003,00101
00003,00028,00000,00099
00004,00031,00005,00105
00003,00028,00002,00097
00004,00028,00003,00084
00005,00029,00002,00066
00004,00023,00002,00046
00000,00019,00002,00029
00001,00017,00002,00022
00001,00014,00001,00011
00001,00008,00001,00012
00001,00005,00001,00005
00001,00009,00001,00000
00001,00003,00001,00001
00001,00004,00001,-0002
00000,00004,-0001,00000
00001,00009,-0001,00002
-0001,00005,-0002,-0002
00006,00001,00002,00001
00004,00004,00001,00001
00001,00005,00000,-0002
00001,00006,00001,00000
00001,00005,00001,00002
00003,00004,00002,00002
00001,00006,00000,00000
00000,00006,00000,00000
00001,00006,-0001,-0001
00002,00003,00001,-0002
00002,00002,00000,-0002
