delta1,delta2,delta3,delta4
00000,00019,00002,00037
00000,00019,00002,00047
00001,00020,00001,00052
00001,00017,00001,00052
00005,00024,00003,00070
00005,00026,00003,00070
00005,00027,00003,00070
00005,00025,00003,00070
00005,00030,00003,00070
00005,00032,00003,00070
00007,00029,00003,00123
00007,00024,00002,00116
00004,00027,00003,00104
00001,00023,00004,00084
00001,00022,00005,00065
00002,00021,00001,00043
00001,00015,00001,00026
00001,00015,00001,00026
00001,00013,00001,00026
00001,00012,00001,00026
00001,00010,00001,00026
00001,00008,00001,00026
00000,00005,00001,00000
00000,00005,00001,00002
00000,00005,00001,00004
00000,00005,00001,00000
00000,00005,00001,00000
00000,00005,00001,-0004
00002,00005,00001,00001
00003,00004,00001,-0001
-0001,00002,00000,00000
00000,00003,00000,-0001
00000,00003,00000,00000
00000,00002,00001,00000
-0001,-0002,00001,00000
00002,00003,00000,-0001
00006,00000,00002,-0003
00003,-0002,00001,00000
00001,00002,00001,00000
00001,00002,00002,-0002
