delta1,delta2,delta3,delta4
00001,00018,00000,00042
00001,00018,00000,00048
00001,00018,00000,00068
00001,00033,00002,00075
00001,00031,00002,00075
00001,00036,00002,00075
00001,00035,00002,00075
00001,00040,00002,00075
00001,00032,00002,00075
00001,00033,00003,00066
00001,00024,00001,00045
00004,00019,00002,00029
00004,00019,00000,00020
00003,00012,00000,00013
00003,00011,00000,00010
00003,00008,00000,00007
00003,00007,00000,00003
00003,00006,00000,00004
00003,00010,00000,00004
-0001,00002,00001,00003
00000,00005,00001,00003
00000,00005,00001,-0001
00001,00002,00002,-0001
00002,00001,00002,00000
00004,-0003,00001,-0002
-0001,00000,00002,00001
00002,00007,00002,-0002
-0001,00000,00002,00001
-0001,00002,00001,00002
00000,00003,00002,00003
00001,00004,00000,-0001
00001,00003,-0001,-0003
00003,00006,00000,00000
00000,00000,00001,-0001
00001,00006,00001,00000
00002,00000,00001,00002
00000,00005,00001,00000
00001,00004,00002,00001
00001,00002,00002,00002
00002,00007,00001,00005
