delta1,delta2,delta3,delta4
00003,00014,00004,00031
00003,00014,00004,00042
00003,00014,00004,00050
00003,00014,00004,00063
00004,00031,00001,00072
00004,00030,00001,00072
00004,00028,00001,00072
00004,00034,00001,00072
00004,00036,00001,00072
00004,00032,00001,00072
00003,00026,00002,00061
00002,00019,00003,00048
00001,00022,-0001,00028
00000,00016,00000,00019
00003,00011,00001,00013
00003,00013,00001,00010
00003,00008,00001,00005
00003,00004,00001,00002
00003,00004,00001,00001
00003,00002,00001,-0002
00000,00003,-0002,-0002
00002,-0002,00001,-0003
-0001,00004,00001,-0001
00004,-0001,00002,-0003
00003,00003,00002,00000
00002,00001,00001,00000
00003,00001,00001,-0002
00002,00007,00001,-0001
00000,00001,00002,00002
00000,00002,00000,00000
00003,00006,-0001,-0001
00000,00001,00001,-0001
00001,00005,00002,00003
00005,00003,00001,-0005
00003,00005,00002,00001
00000,00004,00002,-0001
00003,00000,00001,00000
00000,00001,00002,-0001
00001,00005,00002,00000
00002,00009,00000,00001
