delta1,delta2,delta3,delta4
00002,00010,00001,00034
00002,00010,00001,00042
00002,00010,00001,00045
00004,00024,00003,00051
00004,00031,00003,00051
00004,00023,00003,00051
00004,00028,00003,00051
00004,00030,00003,00051
00004,00032,00003,00051
00006,00032,00003,00094
00007,00029,00002,00099
00003,00033,00001,00103
00002,00031,00004,00109
00003,00036,00005,00119
00004,00037,00003,00110
00002,00031,00004,00103
00002,00027,00001,00095
00002,00031,00000,00070
00003,00023,00002,00055
00004,00022,00004,00040
00004,00013,00000,00024
00004,00011,00000,00024
00004,00006,00000,00024
00004,00006,00000,00024
00004,00005,00000,00024
00004,00009,00000,00024
00004,00004,00001,00001
00004,00004,00001,00001
00004,00004,00001,-0002
00001,00006,00003,00005
00001,00006,00003,00001
00001,00006,00003,-0001
00003,00005,-0001,00002
00001,00007,00000,00000
00001,00008,-0001,00000
00003,00002,00002,-0001
00004,00004,00002,-0001
00000,00004,00001,00002
00001,00004,00001,00000
00000,00001,00001,00001
