delta1,delta2,delta3,delta4
00000,00018,00003,00038
00000,00018,00003,00045
00000,00018,00003,00051
00002,00028,00002,00053
00002,00024,00002,00053
00002,00022,00002,00053
00002,00026,00002,00053
00002,00017,00002,00053
00001,00020,00001,00020
00001,00010,00001,00020
00000,00010,00003,00010
00000,00010,00003,00002
00000,00010,00003,00002
00000,00010,00003,00001
00000,00010,00003,-0004
00001,00001,00000,-0001
00002,00001,00002,-0001
00002,00005,00003,-0002
00002,00004,00000,00000
-0001,-0002,00002,-0002
00000,00004,00000,00001
00000,00000,00002,-0001
00001,00002,00001,00000
00000,00000,-0001,00000
00003,00003,00000,-0002
00002,00009,00001,-0002
00002,00003,00001,-0001
00001,00003,00001,00000
00001,00003,00002,-0002
00001,00003,00001,00002
-0001,00005,00002,00002
00000,00007,00003,00004
00000,00002,00002,00001
00000,00002,00001,00002
00000,00003,00001,-0001
00005,00000,00001,00000
00003,00001,00002,-0001
00002,00003,00000,-0002
00003,00005,00001,-0003
00001,00008,00001,00001
