delta1,delta2,delta3,delta4
00001,00015,00003,00046
00001,00015,00003,00051
00001,00015,00003,00059
00003,00025,00002,00075
00003,00024,00002,00075
00003,00024,00002,00075
00003,00026,00002,00075
00003,00030,00002,00075
00003,00031,00002,00075
00003,00033,00003,00114
00002,00028,00004,00115
00002,00028,00002,00106
00005,00029,00003,00091
00002,00030,00000,00068
00002,00022,00003,00047
00001,00023,00003,00034
00001,00015,00000,00016
00001,00010,00000,00016
00001,00009,00000,00016
00001,00009,00000,00016
00001,00005,00000,00016
00001,00006,00000,00016
00002,00002,00001,00001
00002,00002,00001,-0002
-0001,00000,00001,00000
-0001,00000,00001,-0002
00001,00000,00003,00001
00001,00000,00003,-0003
00000,00005,00000,-0002
-0001,00003,00001,00004
00001,-0002,-0002,00000
00000,00005,-0001,-0001
00002,00004,00003,-0002
00001,00004,00001,00002
00002,00001,00001,-0001
00000,00003,00001,00000
-0001,00005,00002,00003
00000,00003,00002,00004
00001,00006,00001,00005
00000,00007,00001,00000
