delta1,delta2,delta3,delta4
00001,00015,00004,00034
00001,00015,00004,00044
00001,00015,00004,00051
00001,00015,00004,00062
00003,00035,00003,00079
00003,00031,00003,00079
00003,00034,00003,00079
00003,00030,00003,00079
00003,00035,00003,00079
00003,00030,00003,00079
00003,00035,00000,00157
00002,00035,00000,00155
00005,00033,00003,00143
00006,00031,00001,00111
00006,00025,00001,00082
00003,00023,00001,00054
00001,00022,00003,00040
00001,00016,00004,00022
00001,00013,00003,00016
00001,00012,00003,00016
00001,00010,00003,00016
00001,00008,00003,00016
00001,00009,00003,00016
00001,00007,00003,00016
-0001,00004,00002,00007
-0001,00004,00002,00002
-0001,00004,00002,00002
-0001,00004,00002,00001
-0001,00004,00002,-0002
00004,00007,00002,-0002
00000,00000,00000,00000
00003,00005,00001,-0002
-0001,00003,00001,-0002
00000,00007,-0001,-0001
00000,00000,00001,00000
00004,00000,00002,-0001
00003,00001,00001,-0003
00006,00000,00000,00002
00001,00001,00002,-0001
00001,00002,00000,-0001
