delta1,delta2,delta3,delta4
00003,00017,-0001,00040
00003,00017,-0001,00057
00003,00017,-0001,00066
00003,00017,-0001,00080
00004,00035,00001,00086
00004,00033,00001,00086
00004,00029,00001,00086
00004,00030,00001,00086
00004,00030,00001,00086
00004,00020,00001,00086
00003,00018,00002,00021
00003,00011,00001,00012
00003,00011,00001,00006
00003,00011,00001,00002
00003,00011,00001,00001
00003,00011,00001,-0001
00004,00002,00000,00000
00004,-0002,00001,-0001
00001,00003,00003,00003
-0002,00001,00002,00000
-0001,00006,00003,00001
00001,00006,00001,00000
00000,00003,00000,00001
00000,00007,00001,00001
-0001,00003,00001,00003
00000,00004,00000,00003
-0001,00003,00000,00000
00002,00009,-0001,-0001
00004,00007,00002,00001
00003,00003,00001,00000
00001,00000,00001,00002
00000,00003,00001,00001
00001,00003,00000,-0001
00003,00005,00001,00002
00002,00006,00001,-0002
00002,00008,00001,00000
00000,00003,00002,00002
00000,00005,00002,00005
00000,00005,00001,00001
00004,00002,00002,00000
