delta1,delta2,delta3,delta4
00000,00018,-0001,00044
00000,00018,-0001,00054
00000,00018,-0001,00066
00000,00018,-0001,00074
00000,00018,-0001,00082
00000,00028,00003,00092
00000,00030,00003,00092
00000,00030,00003,00092
00000,00031,00003,00092
00000,00033,00003,00092
00000,00032,00003,00092
00003,00031,00002,00073
00002,00024,00002,00048
00003,00017,00003,00033
00000,00014,00003,00018
00000,00011,00003,00018
00000,00009,00003,00018
00000,00008,00003,00018
00000,00005,00003,00018
00000,00003,00003,00018
00001,00004,00001,00002
00001,00004,00001,-0002
00002,00003,00000,-0001
00001,00004,00004,-0001
00002,-0002,00000,00001
00002,-0002,00000,-0002
00000,00004,00000,-0001
00001,-0001,-0002,-0001
00003,00004,-0001,-0003
00002,00004,00000,-0001
00003,00003,00000,-0003
00001,00000,00001,00001
00000,00005,00002,00001
00002,00002,00001,-0002
00002,00007,00002,-0002
00003,00001,00001,-0004
00000,00003,00002,00002
00001,00004,00005,00001
-0001,00009,00001,-0001
00000,00006,00000,00000
