delta1,delta2,delta3,delta4
00003,00026,00004,00051
00003,00030,00004,00061
00003,00027,00004,00064
00003,00030,00001,00072
00008,00024,00002,00071
00007,00024,00003,00070
00001,00022,00001,00063
00005,00029,00002,00053
00004,00023,00001,00033
00004,00018,00002,00025
00001,00016,00003,00018
00001,00005,00003,00009
00001,00003,00003,00002
00001,00007,00003,00003
00001,00004,00003,00000
00001,00007,00003,00000
00001,00007,00003,-0002
00001,00005,00002,00003
-0001,00005,00000,00002
00000,00006,00000,00001
00001,00007,-0001,-0001
00002,00004,-0001,-0001
00005,00002,00000,00001
00004,-0003,00002,-0003
00002,00009,-0001,00000
00001,00003,00001,-0003
00001,00006,00001,00001
00000,00007,00003,00002
-0001,00001,00002,00003
00000,00004,-0001,00002
00003,00007,-0001,-0003
00001,00001,-0001,00000
00006,00003,00000,00000
00002,-0002,00000,-0001
00001,00004,00001,-0004
00001,00001,00003,00000
00001,00004,00002,-0001
00000,00004,00000,-0002
00002,00006,00001,00002
00001,00002,-0001,-0004
