delta1,delta2,delta3,delta4
00002,00017,00001,00042
00002,00017,00001,00053
00001,00027,00002,00065
00001,00023,00002,00065
00001,00025,00002,00065
00001,00031,00002,00065
00001,00032,00002,00065
00001,00029,00002,00065
00004,00035,00002,00125
00001,00029,00004,00120
00003,00034,00000,00104
00003,00030,00001,00085
00006,00022,00002,00057
00003,00020,00004,00041
00004,00019,00003,00026
00001,00014,00003,00017
00001,00015,00003,00017
00001,00004,00003,00017
00001,00008,00003,00017
00001,00007,00003,00017
00001,00001,00003,00017
00001,00001,00002,-0001
00001,00001,00002,-0002
00001,00001,-0002,-0003
00006,-0001,00001,00000
00006,-0001,00001,00002
00006,-0001,00001,00001
00002,00009,00000,-0003
00000,00002,00000,00001
00001,00009,00000,00003
00000,00007,00001,00001
00000,00004,-0001,-0001
00000,00005,00003,00001
00000,00003,-0001,-0003
-0001,00007,00001,00001
00005,00004,00001,00006
00002,00003,00003,00004
00002,00003,00002,00003
00000,00002,00002,-0002
00000,00006,00001,00002
