delta1,delta2,delta3,delta4
00002,00018,00003,00043
00002,00018,00003,00056
00002,00018,00003,00067
00002,00029,00005,00101
00002,00034,00005,00101
00002,00034,00005,00101
00002,00038,00005,00101
00002,00037,00005,00101
00002,00036,00005,00101
00005,00037,00003,00147
00003,00029,00004,00087
00001,00025,00002,00046
00001,00021,00001,00027
00001,00011,00000,00015
00001,00013,00000,00011
00001,00004,00000,00004
00001,00011,00000,00007
00001,00005,00000,-0002
00001,00006,00000,00000
00000,00001,00003,00005
00003,00005,00001,-0001
00000,00004,00003,-0001
00001,00004,00000,-0001
00001,00003,-0001,00001
00000,00005,-0002,-0002
00001,00001,-0001,-0001
00000,00006,00002,00001
00004,00004,00002,-0002
00002,00004,00001,00001
00000,00002,00001,00001
00004,00009,00002,00000
00001,00007,00002,00000
00002,00004,00001,00001
00003,00006,00002,00001
00002,00007,00000,00004
00000,00005,00001,00002
-0001,00002,00001,00000
00001,00009,00000,-0001
00000,00011,00000,00001
00003,00003,00001,00000
