delta1,delta2,delta3,delta4
00000,00017,00003,00041
00000,00017,00003,00055
00000,00017,00003,00066
00000,00017,00003,00089
00001,00027,00003,00108
00001,00031,00003,00108
00001,00032,00003,00108
00001,00033,00003,00108
00001,00032,00003,00108
00001,00030,00003,00108
00004,00028,00002,00065
00001,00020,00004,00045
00000,00018,00003,00029
-0001,00011,00002,00018
-0001,00013,00002,00018
-0001,00008,00002,00018
-0001,00002,00002,00018
-0001,00006,00002,00018
-0001,00004,00002,00018
00001,00002,00003,00004
00001,00002,00003,00000
00001,00002,00003,00002
00001,00002,00003,00000
00001,00002,00003,00000
00001,00002,00003,-0001
00000,00006,00002,00001
00003,00008,00001,00000
00000,00004,00003,00003
-0001,00007,00003,00001
00001,00006,00000,00001
00000,00006,-0001,00002
00000,00004,00002,00001
00001,00002,-0001,-0003
00000,00005,-0001,00000
00002,00001,-0001,-0001
00001,00002,00004,00004
00002,00001,00001,00000
00003,00005,00001,-0001
00000,00001,00000,-0004
00000,00003,00000,00000
