delta1,delta2,delta3,delta4
00002,00018,00002,00036
00002,00018,00002,00047
00002,00018,00002,00057
00001,00026,00000,00075
00001,00031,00000,00075
00001,00027,00000,00075
00001,00030,00000,00075
00001,00028,00000,00075
00001,00034,00000,00075
00001,00031,00003,00147
00005,00033,00001,00118
00001,00027,00002,00081
00001,00021,00002,00055
00003,00016,00003,00031
00002,00017,00001,00017
00002,00012,00002,00013
00002,00009,00002,00004
00002,00015,00002,00006
00002,00014,00002,00005
00002,00008,00002,00002
00002,00005,00002,00002
00004,00004,00002,00005
00003,00005,00003,00003
00004,00002,00002,00002
00000,-0001,00002,00001
-0001,00005,00003,00002
00000,00002,00001,-0001
00000,00006,00003,00004
00000,00004,00001,00001
00000,00006,00000,-0001
00000,-0001,00001,-0002
00001,00000,-0001,-0001
00004,00001,00001,-0001
00002,00003,00000,00001
00001,00003,00002,00001
00002,00002,00001,00002
-0002,00003,00003,00000
00000,00002,00002,00001
00000,00002,00002,00003
00001,00002,00000,-0001
