delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-002,-001,0000,0000,0002,0002,-001,-002
-001,-002,-001,0000,0000,0003,0001,-001,-002
-002,0000,0000,0001,0000,0001,0001,0000,-001
-001,0000,0001,0001,0000,0001,0000,0000,-001
0000,0000,0001,0001,0000,0001,0000,-001,-002
0000,0000,0001,0001,0000,0000,0001,-001,-002
0000,-002,0000,0001,0000,0000,0001,-001,-001
0002,-002,0000,0001,0000,0000,0001,-001,0000
0003,0000,0001,-001,-001,0000,0001,-001,0000
0003,0000,0002,0001,0000,0000,0002,-001,0001
0003,-001,0002,0002,0000,0000,0002,0000,0004
0000,-002,0002,0002,0000,0002,0002,0003,0004
0001,-001,0002,0002,0002,0003,0002,0003,0004
0001,0000,0002,0002,0003,0004,0004,0015,0008
0003,0005,0005,0002,0017,0010,0004,0015,0021
0003,0009,0006,0002,0018,0018,0003,0015,0021
0004,0019,0011,0001,0018,0021,0002,0004,0011
0002,0019,0021,0001,0012,0021,0001,0002,0010
0002,0007,0021,0001,0004,0011,0000,0001,0003
0002,0005,0010,0001,0003,0011,0000,0001,0003
0002,0001,0005,0002,0003,0003,0002,0000,0002
0002,-001,0004,0002,0003,0003,0002,0000,0002
0002,-001,0004,0002,0002,0001,0001,-001,0000
-001,0000,0001,0000,0001,0001,-002,-001,-001
-001,0000,0001,0000,0001,0001,-001,-001,0000
-001,0000,0001,0000,0001,0002,-001,-001,0000
0000,0000,0000,-002,0000,-001,-001,-001,0000
0000,0000,0002,-002,0000,0000,0000,-001,0001
0000,0000,0001,-002,0000,0000,0000,-001,0001
0000,0000,0001,-002,0001,0000,0000,-001,0001
0000,0000,0001,0000,0001,0002,0000,-001,0001
0000,0000,0001,0000,0001,0001,0000,-002,0001
-001,0000,0001,0001,0000,0001,0001,-002,0000
0000,0000,0001,0001,0000,0000,0001,-002,-002
0000,0000,0001,0001,0000,0000,0001,-001,-002
0001,0000,0001,0000,0000,0001,0001,0001,-003
0001,0000,0000,-001,0000,0001,0001,0001,-002
0001,0000,0001,-001,0000,0001,0001,-002,-002
0002,-001,0001,0002,0001,0002,0000,-002,0000
0002,-001,0001,0002,0001,0002,0000,-002,0000
0002,-001,0002,0002,0001,0002,0000,0001,0000
0002,-001,0002,0000,0000,0002,0000,0001,-001
0002,0001,0002,0000,0000,0002,0000,0001,-001
0001,0000,0003,0000,0000,0003,0000,0001,-001
0001,0000,0001,0000,0000,0000,-001,0000,-001
0001,0000,0001,0001,0000,0000,-001,0000,-001
0001,0000,0001,0002,0000,0000,-001,-002,-001
0000,0000,0002,0002,0001,-001,0000,-002,-001
0001,0001,0002,0001,0001,0000,0001,0000,-001
0001,0001,0002,0001,0001,0000,0003,0002,-001
0001,0001,0002,0001,0000,0002,0001,0000,0000
0001,-001,0002,0000,0000,0002,0001,-001,0000
0001,-001,0002,0000,0000,0002,0001,-001,0000
0000,-003,0002,0000,0001,0002,0000,0001,0000
0000,-002,0002,0000,0001,0002,0000,0001,0000
