delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0001,-002,0001,0001,-002,0000,-001
0001,-002,0001,-001,0001,0000,-002,0000,0002
0001,-002,0002,-001,-001,0000,-002,0000,0000
0002,0000,0001,-001,0001,0000,0001,0001,0003
0002,0000,0001,-001,0000,0001,0001,-001,0000
0002,0000,0000,0001,0002,0001,-001,0001,0003
0002,0002,-001,-001,0001,0001,-002,-001,0004
0001,0002,-001,-001,0001,0000,-001,-001,0004
0001,0002,-001,-001,0001,0003,-001,-001,0004
0001,0002,0001,0001,0001,0001,0000,0001,0007
0001,0002,0001,0001,0002,0003,0000,0002,0008
0001,0002,0001,0001,0002,0003,0000,0004,0014
0001,0004,0004,0001,0006,0012,-001,0011,0014
0001,0004,0004,0001,0010,0012,0001,0017,0006
0003,0005,0005,0001,0022,0004,0001,0017,0004
0005,0021,0003,0008,0022,0003,0005,0013,0002
0006,0021,0001,0010,0016,0002,0008,0005,0001
0011,0011,0000,0018,0008,0002,0009,0004,0001
0026,0009,0000,0018,0006,0002,0009,0004,0001
0026,0004,0001,0018,0005,0002,0007,0003,0002
0026,0004,0001,0018,0005,0002,0007,0003,0002
0022,0004,0001,0018,0005,0002,0007,0003,0002
0021,0004,0001,0018,0005,0002,0007,0003,0002
0019,0004,0001,0013,0003,0002,0004,0003,0002
0015,0002,0002,0013,0003,0003,0004,0003,0000
0008,0002,0002,0009,0003,0003,0004,0003,0000
0005,0002,0002,0006,0004,0003,0004,0000,0000
0004,0002,0001,0003,0002,0004,0001,0000,0000
0004,0002,0000,0001,0002,0004,0001,0000,0000
0004,0002,0001,0001,0002,0002,0001,0001,0000
0004,0001,0000,0002,0003,0001,0001,0001,0002
0004,0001,0000,0002,0003,0001,0001,0001,0002
0004,0001,0000,0002,0001,0001,0001,0001,0005
0002,0003,-001,0000,0001,0002,0000,0000,0002
0002,0003,-001,0000,0001,0002,0000,0000,0001
0002,0003,-001,0000,0001,0002,0000,0000,0001
0003,0001,0002,-001,0002,0002,0000,-001,0001
0003,0001,0002,-001,0002,0002,-001,-001,0001
0003,0001,0001,-001,0002,0002,-001,-001,0001
0002,-001,0000,0001,0002,0002,-001,0001,0001
0002,-001,0000,0001,0002,0001,-001,0001,0001
0002,-001,0000,0001,0000,0001,-001,0001,0001
0002,0001,0000,0001,0000,0001,0001,0002,0002
0002,0001,0000,0001,0001,0001,0002,0002,0002
0003,0001,0000,0001,0002,0003,0001,0001,0002
0001,0001,0000,0000,0001,0000,-001,0000,0001
0001,0001,-001,0000,0000,-001,-002,0000,0001
0001,0001,-001,0000,0000,-001,-002,0000,0000
0001,0001,0000,0000,0000,-001,-002,-001,0000
0001,0001,0000,0000,0000,-001,0000,-001,0000
0001,0001,-001,0000,0000,-001,0000,-001,0001
0002,0000,-002,0000,0001,0000,0000,0001,0002
0002,0000,-001,0000,0001,0000,-001,0001,0002
0002,0000,0001,0000,0000,0000,-001,0001,-001
0001,0000,0001,0001,0000,0000,-001,0000,-001
