delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0000,0001,0001,0000,0002,0003,0003
0001,0001,0000,0002,0001,0000,0002,0003,0003
0000,0001,0000,0002,0001,0000,0001,0000,0002
0001,0001,0000,0002,0000,0001,0000,0000,0003
0000,0001,0000,0002,0000,0002,0000,0001,0003
0001,0001,0001,0002,0000,0002,0000,0002,0003
0001,0001,0000,0002,0001,0002,0002,0002,0004
0001,0001,0000,0002,0001,0002,0002,0002,0004
0002,0001,0000,0002,0001,0001,0002,0004,0004
0000,0002,-002,0001,0000,-001,0001,0003,0004
0000,0002,0001,0001,0000,-001,0002,0003,0004
0000,0000,0001,0001,0000,-001,0002,0003,0008
0000,0000,0002,0003,0002,0002,0003,0010,0012
0001,0001,0002,0003,0005,0004,0004,0012,0016
0001,0002,0002,0003,0008,0008,0004,0017,0021
0004,0006,0004,0006,0017,0012,0006,0022,0021
0004,0008,0005,0007,0019,0012,0006,0022,0011
0006,0010,0006,0007,0019,0012,0003,0009,0006
0006,0016,0008,0007,0019,0012,0003,0005,0006
0004,0016,0008,0002,0010,0005,0001,0005,0005
0004,0008,0006,0002,0004,0003,0001,0003,0002
0002,0005,0006,0002,0000,0002,0001,0002,0002
0001,0001,0002,0002,-001,0000,0000,-001,0002
0001,0001,0002,0002,-001,0000,-001,-001,0003
-001,0002,0001,0001,0001,0001,0000,0001,0001
-001,0002,0001,0001,0001,0001,-001,0001,0001
-001,0002,0001,0001,0001,0001,0001,0001,0001
0001,0000,0001,0001,0001,0000,0001,0001,0004
0001,0000,0001,0001,0001,0000,0001,0001,0004
0001,0000,0000,0001,0001,0000,0001,0006,0002
0000,0000,-002,-001,0001,-001,0000,0000,0002
0000,0000,0000,-001,0001,-002,-001,0001,0003
0000,0000,0003,-001,0001,-002,-001,0001,0003
0001,0002,0003,0000,0001,0001,0001,0001,0002
0001,0002,0001,0000,0000,0001,0001,0001,0002
0001,0002,0001,0000,0000,0000,-001,0002,0002
0001,0000,-002,0002,0002,-001,-001,0002,0002
0001,0000,-001,0002,0002,0000,0000,0002,0002
0001,0000,-001,0002,0002,0000,0001,0004,0002
-001,0000,0000,0000,0000,0000,0000,0002,0001
0001,0000,0000,0002,-001,-001,0003,0002,0002
0001,0000,0000,0002,-001,-001,0003,0002,0002
0002,0000,0000,0002,0001,-001,0003,0001,0002
0002,0000,0000,0001,0001,0001,-001,0001,0002
0002,0000,0000,0001,0001,-001,-001,0001,0001
0001,0001,-001,0003,-001,0001,-001,0001,0000
0001,0001,0000,0003,-001,-001,0002,0002,0001
0001,0001,0000,0005,-001,0002,0000,0002,0002
0001,0001,0001,0003,0000,0001,0000,0002,0003
0001,0001,0001,0003,0000,0001,0000,0002,0005
0001,0001,0002,0003,0000,-001,0000,0004,0005
0003,-001,-001,0002,0002,-001,0000,0005,0003
0003,-001,0000,0002,0002,0000,0000,0005,0003
0001,-001,0000,0002,0002,0001,0002,0004,0003
0000,0002,0001,0000,0001,0000,0000,0002,0005
