delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,-001,0002,0001,0001,0000,0002,0000
0001,0000,0001,0001,0000,0000,0000,0001,0000
0001,0000,0000,-001,0000,-001,0000,0001,0000
0001,0001,0000,-001,-001,-001,0001,0002,0002
0000,0001,0000,-001,-001,-003,0001,0002,0002
0000,0001,-001,-001,-001,0001,0001,0001,0004
-001,0002,-002,0000,-002,0001,-002,0000,0000
-001,0002,-002,0000,-002,0001,0000,0000,0001
-001,0002,-002,0000,-002,0001,0000,0000,0001
-001,-001,0000,-001,-001,0000,0000,0002,0003
-001,0002,0000,0001,0001,0001,0003,0004,0004
-001,0002,0000,0001,0001,0001,0003,0005,0004
0000,0004,0001,0003,0004,0002,0006,0018,0009
0002,0004,0001,0004,0011,0004,0006,0018,0010
0002,0006,0001,0006,0024,0007,0004,0013,0013
0003,0020,0007,0006,0024,0011,0003,0011,0013
0003,0020,0007,0003,0014,0011,0000,0007,0011
0003,0016,0009,0002,0008,0010,0000,0004,0006
0003,0013,0009,0001,0008,0010,0001,0003,0005
0003,0008,0008,0001,0004,0007,0001,0002,0005
0003,0006,0008,0001,0003,0007,0001,0002,0005
0002,0004,0007,0002,0003,0006,0002,0002,0004
0002,0004,0007,0002,0003,0006,0002,0002,0004
0001,0004,0004,0001,0002,0006,0003,0002,0004
0000,0003,0004,0001,0002,0005,0001,0003,0003
0000,0003,0004,0001,0002,0005,0001,0003,0003
0000,0003,0004,0001,0002,0003,0001,0003,0003
0001,0003,0003,0000,0000,0001,0001,0001,0005
0001,0003,0001,0000,0000,0001,0001,0001,0005
0001,0003,0001,0000,0000,0002,0001,0001,0003
0000,0000,0000,-001,0002,0003,0000,0003,0003
0000,0001,0000,0000,0002,0003,0000,0003,0004
0000,0001,0000,0000,0002,0002,0000,0001,0004
-002,0001,0001,0001,0001,0001,0000,0001,0004
-003,0002,0001,0001,0001,0001,0001,0001,0003
-003,0001,0001,0001,0001,0001,0001,0001,0003
0000,0001,0000,0001,0000,0001,0001,0002,0002
0000,0000,0000,0001,0000,0001,0001,0002,0002
0000,0000,0000,0001,0000,0001,0001,0002,0002
-001,0002,-001,0001,0000,-001,-002,0002,-001
-001,0002,-002,0001,0000,-001,0000,0002,0001
-001,0002,-002,0003,0002,-001,0000,0002,0001
-001,0000,-001,-002,-001,-003,0000,0000,0001
-002,0000,-001,-001,-001,-003,0001,0001,0001
-001,0000,-001,-001,-001,-003,0001,0001,0001
-001,0000,0000,-001,0000,0000,0001,0001,0000
-001,0000,0000,-002,0000,0000,0001,0000,0002
-001,0000,0001,-002,0000,-001,0000,0000,0002
-001,-001,0001,0001,0000,-002,0001,0000,0002
-001,-001,0001,0001,0000,-002,0000,0000,0002
-001,-001,0001,0000,-001,-002,0002,0000,0002
0000,0000,0000,0000,0000,0000,0000,0000,0001
0000,0000,0000,0000,0000,0000,0000,0000,0001
0001,0000,0000,0000,0001,0000,0000,0000,0001
-001,0001,-003,-001,0002,0001,-001,0001,0001
