delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0000,0000,0001,0001,0001,-001,0001
0000,0001,0000,0000,0000,0000,0001,-001,0001
0000,0000,0000,0000,0000,0000,0000,0000,0001
0000,-001,0001,-001,0000,0002,0000,0000,0000
0000,-001,0001,-001,0000,0002,0000,0000,0000
0001,-002,0002,-001,0001,0000,0001,0000,0000
0001,-002,0002,0000,0001,-001,0001,0000,0000
0001,-002,0001,0000,0001,-001,0000,0000,0000
0003,-001,0001,0001,0001,0000,0000,0001,0003
0003,-001,0001,0001,0001,0000,0000,0001,0003
0003,-001,0001,0001,0001,0000,0002,0002,0003
0002,0001,0003,0003,0003,0000,0004,0006,0004
0003,0001,0003,0004,0005,0002,0009,0009,0004
0003,0001,0002,0004,0005,0003,0009,0009,0004
0006,0004,0002,0010,0011,0009,0020,0020,0008
0006,0005,0003,0016,0018,0009,0020,0021,0008
0008,0005,0004,0023,0026,0009,0020,0020,0009
0018,0018,0014,0031,0031,0010,0017,0016,0010
0018,0018,0014,0031,0031,0010,0017,0016,0010
0018,0018,0014,0031,0029,0010,0017,0016,0010
0018,0018,0014,0031,0029,0010,0017,0016,0010
0018,0018,0014,0031,0028,0010,0017,0016,0010
0018,0018,0014,0028,0024,0010,0017,0016,0010
0018,0018,0014,0026,0024,0010,0017,0016,0010
0025,0019,0007,0020,0022,0006,0005,0005,0003
0026,0019,0007,0007,0011,0004,0001,0000,0003
0025,0019,0007,0007,0011,0004,0001,0000,0003
0021,0019,0007,0007,0010,0004,0001,0000,0003
0021,0019,0007,0005,0007,0004,0001,0000,0003
0021,0019,0007,0005,0007,0004,0001,0000,0003
0021,0019,0007,0003,0007,0004,0001,0000,0003
0021,0019,0007,0003,0007,0004,0001,0000,0003
0009,0014,0007,0002,0004,0003,0001,0000,0003
0002,0006,0004,0003,0003,0002,0002,-001,0001
0002,0002,0003,0001,0003,0002,0001,-001,0001
0001,0001,0002,0001,0001,0004,0001,-001,0000
0001,0001,0003,0001,0001,0004,0001,-001,0001
0001,0001,0004,0003,0001,0001,0003,0000,0000
0001,0001,0004,0003,0001,0001,0003,0001,0000
0001,0000,0004,0002,0001,0001,0001,0001,0000
0000,0000,0003,0001,0001,0001,0001,0001,-001
0000,0000,0001,0000,0002,0002,0001,-001,-001
0000,-002,0002,0000,0002,0002,0001,-001,-001
0002,-002,0002,0000,0002,0003,0001,-001,-001
0001,-002,0002,-001,0001,0003,0000,-001,0000
0001,-002,0002,-001,0000,0003,0000,-001,0000
0000,-002,0002,-001,0000,0001,0000,-001,0000
0000,0000,0002,-001,0000,0001,0000,-001,-002
0000,0000,0002,-001,0000,0001,0000,-001,-001
0000,0000,0002,-001,0000,0001,0000,-001,-001
0001,-002,0002,0000,0000,0000,0000,0000,-001
0001,-002,0002,0000,0000,0000,0000,0000,-001
0001,-002,0002,0000,0000,0002,0000,0000,-001
0000,-002,0001,0000,0000,0003,0000,0001,-001
0000,-002,0000,0000,0000,0003,0000,0001,0001
