delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,-001,0002,-001,0000,0000,0001,0001
-001,0000,0002,0002,-001,0000,0000,0001,0001
0000,0000,0000,0001,-003,0002,0003,0000,0000
0000,0000,0000,0001,-002,0002,0003,0001,0003
0000,0000,0000,0001,-002,0002,0001,0001,0004
-001,0000,0000,0000,-001,0000,0001,0002,0004
-001,0000,0000,0000,0000,-002,0001,0002,0003
-001,0000,0000,0000,0000,-002,0001,0002,0003
-002,0000,0000,0001,0000,-001,0001,0002,0004
-001,0000,0000,0004,0000,-001,0003,0002,0004
-001,0000,0000,0004,0000,0002,0002,0003,0004
0001,0000,0002,0004,0001,0002,0003,0007,0008
0001,0002,0002,0003,0002,0002,0003,0010,0010
0001,0002,0002,0003,0005,0005,0003,0015,0010
0003,0006,0005,0005,0017,0012,0011,0027,0012
0004,0011,0005,0010,0027,0013,0011,0027,0012
0004,0011,0005,0010,0027,0013,0011,0032,0012
0004,0011,0005,0010,0033,0013,0011,0028,0012
0004,0011,0005,0010,0036,0013,0011,0028,0012
0004,0011,0005,0010,0036,0013,0011,0019,0012
0004,0011,0005,0010,0041,0013,0011,0019,0012
0004,0011,0005,0010,0041,0013,0011,0019,0012
0006,0028,0010,0006,0039,0013,0003,0006,0004
0006,0034,0014,0006,0017,0013,0003,0005,0004
0006,0034,0014,0006,0017,0013,0003,0005,0004
0006,0031,0014,0006,0006,0013,0003,0005,0004
0006,0029,0014,0006,0005,0013,0003,0005,0004
0006,0021,0014,0006,0002,0013,0003,0005,0004
0006,0012,0014,0006,0002,0013,0003,0005,0004
0006,0012,0014,0006,0003,0013,0003,0005,0004
0000,0006,0009,0002,0003,0004,0002,0001,0002
0000,0003,0002,0002,0001,0002,0002,0001,0002
-001,0001,0001,0001,-001,0000,0000,0000,0000
-001,0000,0001,0001,-001,0000,0000,0000,0000
-001,0000,0001,0001,-001,0000,0000,-001,0000
-001,0000,0001,0001,0000,0000,-001,-001,0000
-002,0000,0001,0001,0000,0001,0001,-001,-001
-002,0000,0001,0001,0000,0001,0001,0000,0002
0002,0001,-003,0000,0000,0001,0001,0000,0002
0002,0001,0001,0001,0000,0001,0001,0000,0002
0001,0001,0001,0001,0000,0001,0001,-002,0003
-001,0001,0001,0001,0000,0003,0001,-002,0003
-001,0002,0002,0000,0000,0003,0001,0000,0003
-001,0003,0001,0000,0000,0001,0001,0000,0002
-001,0003,0001,0000,0000,-001,-001,0000,0000
-001,0000,0000,0000,0000,-001,-001,0000,0000
-001,0000,0000,0000,0000,-001,-001,0000,0000
0000,0001,0002,0002,0000,0001,0001,0001,0000
0000,0001,0002,0002,0000,0001,0001,0001,0000
0000,0001,0001,0002,0000,0002,0001,0001,0000
0000,0001,-001,0000,0000,0002,0001,0001,0000
0000,0001,-001,0000,0000,0002,0001,0001,0000
0000,0001,-001,0000,0000,0002,0001,0001,0000
0001,0001,0000,-001,-001,0001,0001,0001,0000
0001,0001,0000,-001,-001,0001,0001,0001,0001
