delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,-001,0000,-002,0001,0000,0001,0001
0001,-001,0002,-001,-001,0001,-002,-001,0001
0001,-001,0002,-001,-001,-001,-002,-001,0000
0001,-001,-001,-001,-001,-001,-002,-001,0000
0000,-001,-001,0000,0000,0001,-001,0001,0002
0000,-001,-001,0000,0000,0001,-001,0001,0002
0000,-001,0000,0000,0000,0001,-001,0001,0002
0000,0000,0000,0001,0000,0001,-002,0001,0001
0000,0000,0000,0001,0000,0001,-001,0002,0002
0002,0000,-002,0001,-001,0002,0000,0002,0006
0002,0000,-002,0000,-001,0004,0001,0004,0007
0002,0000,-001,0000,0003,0004,0005,0010,0009
0002,0001,0000,0000,0006,0004,0005,0016,0011
0005,0006,0002,0004,0014,0010,0005,0016,0012
0005,0007,0002,0007,0020,0010,0006,0014,0014
0006,0016,0009,0007,0020,0011,0004,0005,0012
0006,0016,0009,0004,0014,0006,-001,0003,0006
0003,0013,0008,0001,0008,0006,-003,0003,0003
0003,0008,0007,0001,0002,0006,-003,0003,0003
0004,0008,0005,0001,0001,0003,0000,0001,0002
0004,-001,0003,-001,0000,0003,0000,0001,0002
0002,-001,0002,-001,0000,0002,0000,0000,0002
0002,0000,0002,-001,0000,0002,0000,0000,0000
0002,0000,0002,-001,0000,0002,0000,0000,0002
0002,0000,0002,-001,0000,0002,0000,0001,0000
0001,0000,0003,-001,-001,0000,0000,0000,0000
0001,0000,0003,-001,-001,0000,0000,-003,0000
0001,0000,0003,-001,-001,0000,-001,-003,0000
0001,0000,0000,-001,-001,0000,-002,-001,0000
0001,0000,0000,-001,0001,-001,-002,-001,-001
0001,0000,0000,-001,0000,-001,-002,-001,-001
0000,0001,0000,-001,0000,0002,-003,0000,0000
0000,0001,0000,-001,0000,0002,-003,0000,0000
0000,0001,0000,-001,0000,0002,-003,0000,0000
0001,0001,0000,0001,0000,-001,-002,0000,-001
0001,0001,0001,0001,-001,-001,-002,0000,-001
0001,0001,0002,0001,-001,-001,-002,0000,-001
0001,0000,0002,0000,-002,0002,-002,0000,0001
0001,0000,0002,0000,-002,0002,-002,-001,0001
0001,0000,0001,0000,-002,0002,-002,-001,0000
0001,0001,-001,0000,-001,0002,-001,-001,0000
0002,0001,-001,0000,-001,0002,-001,-001,0000
0001,0001,-001,0000,0000,0003,-001,0001,0000
0001,0001,0001,0002,0000,0002,-001,0001,0000
0001,0001,0001,0002,0000,0002,0000,0001,0000
0001,0001,0001,0000,0000,0001,0000,0001,0000
0001,0000,0000,0000,-001,0001,-001,0000,-001
0001,0000,-001,-001,-001,0001,0000,0001,0001
0001,0000,-001,-001,-001,0001,0000,0000,0001
0001,-001,-001,0001,0001,0001,0002,0001,0001
0001,0000,-001,0001,0001,0001,0002,0000,0000
0001,0001,0001,0001,0001,0002,0002,0001,0000
0000,0001,-001,-002,0000,0000,0000,0001,0001
0000,0000,-001,-002,0000,0000,0000,0001,0001
0000,0000,-001,-002,0000,0000,0000,0001,0001
