delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,0001,0000,0001,0000,0001,0000
0000,0001,-001,0001,0000,0001,0000,0001,0002
-001,0000,0000,0001,-001,0000,-001,0001,0001
0000,0000,0000,0001,-001,-001,0004,0001,0001
0000,0000,0000,0001,-001,-001,0001,0001,0001
0001,-001,0000,0001,-001,-001,0001,0000,0002
0001,0000,-001,0001,-002,-003,-001,0000,0003
0001,0000,-001,0001,-002,-003,-001,0000,0005
0001,0000,-001,-001,0002,0000,0001,0006,0006
0001,0000,-002,-001,0002,0002,0003,0009,0008
0000,0000,-002,-001,0002,0002,0003,0011,0008
0000,0001,0002,0001,0005,0003,0004,0017,0011
0000,0002,0002,0002,0006,0006,0004,0019,0011
0001,0002,0003,0002,0015,0006,0006,0019,0012
0003,0011,0004,0005,0020,0011,0003,0019,0010
0003,0015,0005,0005,0020,0011,0003,0013,0007
0003,0016,0005,0002,0016,0009,0003,0003,0006
0002,0016,0005,0001,0008,0007,0003,0002,0003
0001,0007,0005,0001,0002,0003,-001,0002,0003
0001,0005,0005,0001,0002,0002,-001,0002,0003
0001,0003,0003,0001,0001,0000,-001,0000,0001
-001,0002,0000,0000,0001,0000,-001,0000,0001
-001,0002,0000,-001,0001,0000,-001,0000,0001
-001,0001,0000,-001,0000,-001,0000,0001,-001
-001,0001,0000,-001,0000,-001,0000,0001,0001
-001,0001,-001,0000,0000,-001,0000,0001,0001
0000,0001,0000,0000,-003,0000,-001,0002,0001
0000,0001,-001,0000,0000,0000,-003,0002,0001
0000,0002,0000,0000,0000,0000,-003,0001,0001
-001,-001,-001,0000,0000,0000,0001,0001,0000
-002,-001,-002,0000,-001,-001,0001,0001,0000
-002,-001,-002,0000,-001,-001,0001,0001,0000
0002,0001,-001,-001,0000,0000,0001,0000,0003
0002,0001,-001,0000,0000,0000,0001,0000,0003
0001,0001,-001,0000,0000,0001,0001,0000,0001
-002,0001,-001,0000,-001,0000,0001,0001,0001
-002,0001,-001,0000,-001,0000,0001,0001,0001
-002,0000,-001,0000,-001,0000,0001,0001,-001
0000,0000,-001,-002,0001,0001,0001,0001,-001
0000,0000,-001,-001,0001,0001,0001,0001,-001
0000,0000,0000,-001,0001,0003,0001,0001,0000
-002,-002,0000,-001,-001,0001,-002,0001,-002
-003,-001,0000,-001,-001,0001,-001,0001,0000
-003,-001,0000,-001,-001,0001,-001,0001,-002
-001,0001,-003,-002,-002,0000,-001,0000,0001
-001,0001,-003,-002,-002,0000,-001,0000,0000
-001,0001,-003,-002,-002,0000,-001,0000,0001
-001,0001,-001,0001,-001,-001,-001,0000,0001
-001,0002,-001,0001,-001,-001,-001,0000,0001
0000,0002,0001,0001,-001,-001,-001,0000,0001
0000,0002,-001,0001,-001,0001,0002,0001,0001
0000,0000,-001,0001,-001,0001,0002,0001,0001
0000,0000,-002,0001,-001,0004,-001,0000,0001
0001,0000,-002,0000,0000,0000,-001,0000,0002
0001,0000,-002,0000,0000,0000,-001,0000,0002
