delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0003,0003,0000,-001,0000,0000,0003,0000,0001
0002,0001,0000,0000,0002,0001,0001,0002,0001
0001,0001,0000,0000,0002,0001,0001,0002,0001
0001,0001,0001,0000,0002,0001,0001,0002,0001
0000,0001,0001,0001,0002,0000,-001,0001,0002
0000,0001,0001,0001,0001,0001,0002,0001,0002
0000,0001,0001,-001,0001,0001,0002,0001,0001
-002,0001,0001,-001,0000,0001,0002,0002,0001
0001,0001,0001,-001,0000,0000,0002,0002,0002
0001,0001,0001,-001,0000,0000,0002,0002,0002
0001,0002,0001,-002,0002,0002,0002,0004,0005
0003,0002,0000,-002,0002,0002,0002,0005,0007
0001,0002,0000,0000,0002,0002,0002,0006,0007
0003,0003,0002,0003,0005,0003,0005,0018,0011
0004,0004,0002,0003,0011,0006,0005,0025,0015
0004,0004,0000,0003,0017,0006,0003,0025,0024
0004,0004,0000,0003,0017,0006,0003,0025,0024
0006,0011,0002,0001,0035,0007,0000,0014,0012
0006,0011,0002,0001,0035,0007,0000,0011,0012
0006,0011,0002,0001,0035,0007,0000,0011,0012
0006,0011,0002,0001,0024,0007,0000,0011,0012
0006,0011,0002,0001,0019,0007,0000,0011,0012
0005,0011,0005,0001,0006,0010,0000,0004,0008
0003,0010,0010,-001,0004,0010,0000,0002,0008
0002,0004,0011,-001,0003,0008,0000,0002,0007
0002,0003,0011,-001,0001,0007,-001,0000,0005
0001,0003,0004,0000,0001,0003,0000,0000,0005
0001,0003,0004,0000,0001,0003,-001,0000,0003
0002,0003,0005,0000,0002,0003,-001,0002,0002
0002,0003,0005,0001,0002,0003,-001,0002,0002
0002,0003,0005,0001,0002,0003,-001,0003,0002
0000,0002,0003,0002,0000,0000,-002,0000,-001
0002,0002,-002,0002,0000,0000,0002,0000,0001
0002,0002,-002,0003,0000,0000,0002,0000,0001
0002,0000,0001,0002,0000,0000,0002,0002,0001
0002,0000,0003,0002,0000,0000,0002,0002,0000
0002,0000,0001,0002,0000,0001,0001,0002,0000
0001,0000,0001,0001,0000,0001,0001,0000,0000
0001,0000,-002,0001,0000,0000,0000,0000,0000
0001,0000,-002,0001,0000,0000,0000,0000,0000
0002,0001,0000,0001,0001,-001,0001,0000,0000
0002,0001,0000,0001,0001,-001,0001,0000,0001
0003,0001,0000,0001,0001,-001,0001,0000,0002
0002,0001,0000,0000,-001,-001,0003,0000,0001
0001,0001,0000,-001,-001,-001,0003,0000,0001
0001,0001,0000,-001,-001,-001,-002,0000,0000
0002,0001,-002,0001,0001,-001,-002,0000,0000
0002,0001,-001,0001,0001,-001,0001,0000,0000
0002,0001,-001,0001,0001,-001,0002,0000,0000
0002,0001,0001,0001,0001,0002,0001,0000,0002
0002,0001,0001,0001,0000,0002,0001,0000,0002
0003,0001,0001,-001,0000,0002,0001,0000,0001
0001,0002,0000,-001,0000,0001,0001,0001,0001
0001,0002,0000,-001,-001,0001,0001,0001,0001
0001,0002,0000,0001,-001,0001,0001,0000,0001
