delta0,delta1,delta2,delta3,delta4
0009,0012,0031,0022,0019
0009,0012,0031,0022,0019
0013,0010,0042,0033,0025
0013,0010,0042,0033,0025
0013,0010,0042,0033,0025
0016,0013,0068,0048,0031
0016,0013,0068,0048,0031
0016,0013,0068,0048,0031
0016,0012,0067,0051,0033
0016,0012,0067,0051,0033
0016,0012,0067,0051,0033
0013,0010,0046,0037,0027
0013,0010,0046,0037,0027
0013,0010,0036,0034,0027
0008,0008,0019,0020,0016
0008,0008,0019,0020,0016
0008,0008,0019,0020,0016
0004,0006,0008,0007,0010
0004,0006,0008,0007,0010
0003,0006,0008,0007,0010
-002,0006,0007,0004,0005
-002,0006,0007,0004,0005
-002,0006,0007,0004,0005
0000,-003,0002,0000,0005
0000,-003,0002,0000,0005
0000,-003,0002,0000,0005
0001,-001,0001,0001,0005
0001,-001,0001,0001,0005
0001,-001,0001,0001,0005
-002,0003,0001,-001,0002
