delta0,delta1,delta2,delta3,delta4
0014,0016,0033,0034,0028
0014,0016,0033,0034,0028
0015,0016,0036,0036,0028
0014,0016,0041,0041,0029
0014,0016,0041,0041,0029
0014,0019,0048,0041,0034
0014,0019,0055,0048,0035
0014,0019,0059,0048,0035
0017,0019,0063,0052,0036
0016,0022,0072,0061,0039
0016,0022,0076,0061,0039
0016,0019,0081,0063,0036
0014,0019,0094,0070,0036
0014,0019,0094,0070,0036
0014,0020,0073,0057,0034
0015,0019,0069,0049,0033
0015,0019,0058,0045,0033
0015,0015,0030,0030,0031
0012,0015,0030,0027,0025
0012,0015,0030,0027,0025
0012,0009,0021,0016,0019
0010,0009,0019,0014,0019
0010,0009,0019,0014,0019
0010,0007,0017,0012,0014
0004,0007,0011,0012,0014
0004,0007,0011,0012,0014
0004,0006,0011,0012,0013
0003,0006,0011,0011,0013
0003,0006,0011,0011,0013
0001,0006,0008,0007,0012
