delta0,delta1,delta2,delta3,delta4
0012,0012,0044,0042,0023
0012,0012,0052,0042,0023
0013,0015,0072,0064,0027
0014,0015,0081,0070,0027
0015,0017,0100,0073,0027
0016,0018,0114,0086,0026
0016,0018,0114,0086,0029
0016,0018,0114,0086,0029
0016,0018,0114,0084,0029
0016,0014,0099,0072,0028
0015,0014,0072,0052,0027
0015,0018,0057,0044,0027
0015,0018,0046,0037,0020
0015,0018,0041,0036,0020
0015,0018,0036,0033,0018
0009,0007,0028,0025,0018
0009,0007,0028,0023,0018
0011,0007,0021,0021,0013
0011,0007,0017,0010,0006
0009,0007,0017,0010,0006
0004,0002,0013,0009,0008
0002,0002,0013,0009,0008
0002,0002,0013,0008,0008
0001,0003,0009,0006,0004
0001,0003,0009,0006,0004
0001,0003,0009,0006,0004
0004,0005,0003,0002,0002
0004,0005,-002,0002,0002
0003,0005,-002,0002,0002
0001,0004,0004,0002,0007
