delta0,delta1,delta2,delta3,delta4
0003,0008,0031,0028,0017
0003,0008,0032,0028,0017
0011,0010,0046,0035,0023
0011,0010,0046,0035,0023
0011,0010,0051,0043,0024
0010,0012,0077,0048,0024
0010,0012,0091,0048,0024
0010,0012,0091,0055,0025
0015,0015,0127,0068,0028
0015,0017,0127,0068,0028
0015,0017,0132,0068,0026
0015,0017,0126,0066,0024
0015,0017,0126,0066,0024
0015,0015,0106,0054,0024
0009,0008,0103,0047,0023
0009,0008,0083,0047,0023
0009,0008,0051,0035,0023
0018,0014,0050,0031,0020
0018,0014,0037,0031,0020
0018,0014,0037,0029,0020
0018,0014,0031,0020,0011
0005,0001,0031,0020,0011
0005,0001,0021,0014,0011
0001,0001,0016,0012,0008
0001,0001,0016,0012,0008
0001,0001,0013,0004,0001
-001,0001,0004,0004,0001
-001,0001,0004,0004,0001
-001,-001,0004,0005,0005
0000,-001,0005,0001,0005
