delta0,delta1,delta2,delta3,delta4
0016,0016,0037,0039,0031
0016,0016,0040,0039,0031
0017,0023,0044,0041,0031
0017,0023,0062,0047,0031
0017,0023,0075,0047,0031
0017,0019,0076,0057,0041
0019,0019,0099,0060,0041
0019,0019,0103,0060,0041
0010,0011,0107,0067,0037
0010,0011,0103,0070,0037
0010,0011,0102,0070,0037
0010,0011,0085,0055,0034
0017,0018,0083,0051,0034
0017,0018,0073,0051,0034
0004,0009,0054,0042,0032
0004,0009,0051,0042,0032
0004,0009,0051,0042,0032
0004,0009,0040,0027,0025
0013,0009,0039,0027,0025
0013,0009,0039,0027,0025
0013,0009,0027,0022,0016
0010,0009,0027,0018,0016
0010,0009,0027,0018,0016
0007,0008,0022,0011,0012
0006,0008,0022,0010,0012
0006,0008,0022,0010,0012
0006,0010,0015,0010,0014
0002,0009,0015,0010,0012
0002,0009,0015,0010,0012
0002,0008,0012,0008,0012
