delta0,delta1,delta2,delta3,delta4
0013,0008,0038,0036,0024
0013,0008,0044,0036,0024
0015,0012,0061,0051,0026
0015,0012,0072,0052,0026
0015,0012,0082,0053,0026
0019,0013,0091,0060,0025
0019,0013,0091,0060,0025
0016,0013,0086,0060,0025
0015,0011,0083,0059,0027
0015,0012,0074,0058,0027
0015,0012,0062,0045,0027
0015,0012,0056,0042,0023
0014,0009,0038,0032,0022
0011,0009,0026,0027,0022
0010,0003,0024,0024,0019
0008,0003,0021,0018,0014
0008,0003,0014,0014,0014
0008,0003,0013,0006,0008
0004,0001,0007,0006,0007
0004,0001,0007,0006,0007
0005,-001,0006,0005,0007
0005,-001,0006,0003,0005
0005,-001,0006,0003,0005
0003,-001,0006,0002,0003
0003,-001,0006,0002,0003
0003,-001,0006,0002,0003
0003,-001,0006,0002,0001
0001,-001,0006,0002,0001
0001,-001,0006,0002,0001
0008,0001,0003,-002,0003
