delta0,delta1,delta2,delta3,delta4
0016,0017,0032,0031,0030
0016,0017,0032,0031,0030
0016,0016,0036,0033,0030
0016,0016,0036,0033,0030
0016,0016,0036,0033,0030
0013,0018,0043,0039,0028
0013,0018,0043,0039,0028
0013,0018,0043,0039,0028
0015,0019,0048,0040,0031
0016,0019,0057,0043,0031
0016,0019,0063,0043,0031
0018,0018,0065,0048,0033
0018,0018,0076,0053,0033
0018,0018,0091,0053,0033
0018,0021,0094,0063,0043
0018,0022,0121,0067,0042
0021,0022,0137,0067,0042
0021,0022,0139,0076,0040
0021,0022,0153,0083,0040
0021,0022,0157,0083,0040
0021,0021,0161,0081,0035
0023,0021,0157,0081,0035
0023,0021,0142,0081,0035
0019,0018,0101,0061,0033
0018,0018,0083,0055,0033
0018,0018,0062,0049,0033
0010,0010,0042,0039,0028
0010,0010,0041,0039,0028
0010,0010,0037,0039,0028
0010,0010,0032,0026,0019
