delta0,delta1,delta2,delta3,delta4
0017,0012,0051,0038,0028
0017,0012,0051,0038,0028
0016,0013,0070,0042,0029
0016,0013,0070,0042,0029
0016,0013,0070,0042,0029
0017,0013,0080,0054,0033
0017,0013,0080,0054,0033
0017,0013,0074,0054,0033
0017,0009,0053,0043,0032
0017,0009,0053,0043,0032
0017,0009,0045,0041,0032
0010,0011,0026,0024,0020
0010,0011,0026,0024,0020
0010,0011,0026,0024,0020
0007,0010,0017,0013,0016
0007,0010,0017,0013,0016
0007,0010,0017,0013,0016
0008,0003,0009,0012,0012
0008,0003,0009,0012,0012
0008,0003,0009,0011,0012
0001,0002,0006,0003,0007
0001,0002,0006,0003,0007
0001,0002,0006,0003,0007
0001,0007,0010,0005,0009
0001,0007,0010,0005,0009
0001,0007,0010,0005,0009
0005,0005,0005,0006,0009
0005,0005,0005,0006,0009
0005,0005,0005,0006,0009
0002,0002,0004,0003,0004
