delta0,delta1,delta2,delta3,delta4
0013,0016,0033,0027,0028
0015,0017,0037,0033,0029
0016,0017,0038,0034,0029
0016,0017,0042,0034,0029
0016,0020,0045,0039,0032
0016,0020,0058,0042,0032
0016,0020,0063,0042,0032
0019,0020,0070,0049,0033
0016,0020,0080,0055,0033
0016,0020,0090,0055,0033
0016,0023,0090,0062,0037
0017,0023,0111,0063,0037
0017,0026,0112,0063,0037
0017,0026,0117,0066,0039
0017,0026,0117,0068,0039
0017,0026,0117,0068,0039
0016,0022,0106,0058,0033
0016,0022,0098,0054,0033
0016,0022,0085,0054,0033
0018,0018,0064,0037,0032
0018,0018,0052,0037,0032
0018,0018,0048,0037,0032
0018,0018,0042,0036,0029
0018,0018,0042,0032,0029
0018,0017,0042,0032,0029
0011,0012,0027,0023,0018
0011,0012,0027,0019,0017
0011,0012,0027,0019,0017
0009,0007,0024,0010,0013
0006,0007,0020,0010,0013
