delta0,delta1,delta2,delta3,delta4
0012,0010,0037,0036,0023
0012,0010,0037,0036,0023
0014,0017,0060,0043,0025
0014,0017,0060,0043,0025
0014,0017,0060,0043,0025
0013,0012,0054,0045,0027
0013,0012,0054,0045,0027
0013,0012,0048,0041,0027
0008,0012,0034,0027,0020
0008,0012,0034,0027,0020
0008,0012,0029,0027,0020
0006,0009,0017,0017,0017
0006,0009,0017,0017,0017
0006,0009,0017,0017,0017
0008,0007,0013,0010,0014
0008,0007,0013,0010,0014
0008,0007,0013,0010,0014
0002,0000,0002,0006,0008
0002,0000,0002,0006,0008
0002,0000,0002,0006,0008
0003,0008,0008,0006,0006
0003,0008,0008,0006,0006
0003,0008,0008,0006,0006
0001,0000,0004,0004,0006
0001,0000,0004,0004,0006
0001,0000,0004,0004,0006
0003,0004,0007,0003,0003
0003,0004,0007,0003,0003
0003,0004,0007,0003,0003
0001,-004,0001,0003,0005
