delta0,delta1,delta2,delta3,delta4
10,16,9,10,13
10,16,9,10,13
10,13,9,10,13
7,13,15,17,19
7,13,15,17,19
7,13,19,18,19
11,12,18,21,25
11,12,18,21,25
14,12,18,21,25
14,26,25,27,29
14,26,25,27,29
16,26,25,27,29
22,35,38,45,44
22,35,38,45,44
22,35,38,51,44
30,43,41,53,47
30,43,41,53,47
31,45,41,53,47
34,48,53,61,56
34,48,53,61,56
34,48,53,61,56
40,56,69,74,65
40,56,69,74,65
40,56,69,74,65
40,56,84,79,74
40,56,84,79,74
40,56,84,79,74
42,56,102,85,76
42,56,102,85,76
42,56,104,85,76
42,56,110,90,79
42,56,110,90,79
41,49,110,89,78
36,43,128,83,68
36,43,128,83,68
36,43,129,83,68
32,41,139,97,64
32,41,139,97,64
32,41,135,98,64
35,37,118,111,62
35,37,118,111,62
35,34,116,111,62
24,29,99,131,57
24,29,99,131,57
24,29,90,131,57
27,27,78,147,72
27,33,78,155,72
27,31,75,161,75
30,31,71,161,75
30,31,66,155,77
30,31,65,155,77
30,31,65,155,83
30,31,56,154,88
30,31,56,154,90
30,31,56,154,94
30,26,54,151,98
28,26,51,150,104
28,26,51,144,114
25,29,46,129,116
25,29,46,125,131
25,29,46,115,134
29,26,44,99,136
29,26,44,92,134
30,27,44,85,134
30,30,39,74,113
27,30,39,71,108
27,30,37,70,101
27,30,37,64,89
27,30,37,62,88
25,25,35,56,76
23,19,33,44,59
18,15,27,37,43
14,9,21,27,29
14,9,21,19,21
14,9,20,18,21
14,6,16,16,16
10,6,16,16,14
10,8,16,14,14
10,8,16,11,14
10,8,16,10,13
12,8,16,10,13
12,7,16,11,13
