delta0,delta1,delta2,delta3,delta4
8,13,20,18,15
12,10,26,17,12
12,10,26,17,12
12,10,26,17,12
10,14,19,19,18
10,14,19,19,18
10,14,19,19,18
12,10,25,15,18
12,10,25,15,18
12,10,25,15,18
15,15,21,24,22
15,15,21,24,22
15,15,21,24,22
14,13,20,23,23
14,13,20,23,23
14,13,20,23,23
22,14,22,23,22
22,14,22,23,22
22,14,22,23,22
19,12,22,27,19
19,12,22,27,19
19,12,22,27,19
16,18,34,28,28
16,18,34,28,28
16,18,34,28,28
20,20,39,33,28
20,20,39,33,28
20,20,39,33,28
27,28,44,43,36
27,28,44,43,36
27,28,44,43,36
31,32,68,68,49
31,32,70,68,49
31,32,76,72,49
27,38,90,99,58
27,38,90,99,58
27,38,76,110,58
41,41,65,123,67
41,41,65,123,67
41,41,65,123,67
41,41,50,134,87
34,30,50,134,88
34,30,50,115,88
27,31,45,107,111
27,31,45,79,111
27,29,44,54,63
29,29,34,37,44
29,29,34,37,42
29,29,34,37,42
29,29,30,29,30
16,15,30,29,30
16,15,30,29,30
15,16,26,18,23
15,16,26,18,23
15,16,26,18,23
9,10,25,16,15
9,10,25,16,15
9,10,25,16,15
12,13,21,17,16
