delta0,delta1,delta2,delta3,delta4
0011,0014,0027,0031,0030
0011,0014,0027,0031,0030
0013,0013,0030,0039,0033
0013,0013,0030,0039,0033
0013,0013,0030,0039,0033
0016,0014,0033,0059,0040
0016,0014,0033,0059,0040
0016,0014,0033,0064,0040
0016,0015,0038,0088,0047
0016,0015,0038,0088,0047
0016,0015,0038,0088,0047
0019,0016,0040,0087,0043
0019,0016,0040,0087,0043
0019,0016,0040,0069,0043
0015,0014,0035,0044,0035
0015,0014,0035,0044,0035
0015,0014,0035,0042,0035
0011,0014,0024,0027,0025
0011,0014,0024,0027,0025
0011,0014,0024,0027,0025
0007,0010,0017,0018,0019
0007,0010,0017,0018,0019
0007,0010,0017,0018,0019
0007,0005,0012,0014,0018
0007,0005,0012,0014,0018
0007,0005,0012,0014,0018
0006,0006,0010,0013,0017
0006,0006,0010,0013,0017
0006,0006,0010,0013,0017
0003,0006,0015,0011,0014
