delta0,delta1,delta2,delta3,delta4
0009,0009,0023,0033,0028
0009,0009,0023,0033,0028
0011,0008,0035,0048,0029
0011,0008,0035,0048,0029
0011,0008,0035,0048,0029
0011,0008,0035,0059,0037
0011,0008,0035,0059,0037
0011,0008,0035,0059,0037
0011,0008,0035,0083,0040
0011,0008,0035,0083,0040
0011,0008,0035,0083,0040
0012,0007,0031,0060,0037
0012,0007,0031,0059,0037
0012,0007,0031,0048,0037
0006,0006,0025,0030,0027
0006,0006,0025,0025,0027
0006,0006,0023,0025,0027
0006,0002,0016,0014,0015
0006,0002,0016,0014,0015
0006,0002,0016,0014,0015
0003,0001,0011,0010,0012
0003,0001,0011,0010,0012
0003,0001,0011,0010,0012
-002,0004,0006,0004,0009
-002,0004,0006,0004,0009
-002,0004,0006,0004,0009
0005,0001,0009,0009,0009
0005,0001,0009,0009,0009
0005,0001,0009,0009,0009
0001,0003,0006,0003,0008
