delta0,delta1,delta2,delta3,delta4
0012,0016,0028,0039,0031
0012,0016,0028,0039,0031
0012,0013,0032,0058,0036
0012,0013,0032,0060,0036
0012,0013,0032,0060,0036
0014,0013,0036,0088,0042
0014,0013,0036,0088,0042
0014,0013,0036,0088,0042
0017,0018,0036,0083,0043
0017,0018,0036,0081,0043
0017,0018,0036,0065,0043
0012,0016,0029,0051,0030
0011,0016,0029,0037,0030
0011,0016,0029,0036,0030
0012,0007,0023,0021,0022
0012,0007,0023,0019,0022
0012,0007,0023,0019,0022
0009,0008,0013,0016,0014
0009,0008,0013,0016,0014
0009,0008,0013,0016,0014
0012,0003,0016,0011,0016
0012,0003,0016,0011,0016
0012,0003,0016,0011,0016
0007,0004,0009,0010,0017
0007,0004,0009,0010,0017
0007,0004,0009,0010,0017
0008,0007,0012,0015,0014
0008,0007,0012,0015,0014
0008,0007,0012,0015,0014
0010,0005,0013,0010,0017
