delta0,delta1,delta2,delta3,delta4
0005,0010,0014,0031,0016
0005,0010,0014,0031,0016
0007,0008,0026,0050,0025
0007,0008,0026,0050,0025
0007,0008,0026,0050,0025
0007,0010,0026,0083,0028
0007,0010,0026,0087,0028
0007,0010,0026,0091,0028
0009,0010,0038,0152,0038
0009,0010,0038,0166,0038
0009,0010,0038,0184,0038
0009,0010,0037,0166,0032
0009,0010,0037,0162,0032
0009,0010,0037,0099,0032
0006,0008,0026,0088,0018
0006,0008,0026,0046,0018
-010,-016,0026,0033,0018
-010,-016,0017,0026,0010
-010,-016,0017,0026,0010
-010,-016,0017,0023,0010
-004,-002,0007,0005,0003
-004,-002,0007,0005,0003
-004,-002,0007,0005,0003
-001,-001,-001,0004,-001
-001,-001,-001,0004,-001
-001,-001,-001,0004,-001
-006,0001,-004,-001,-001
-006,0001,-004,-001,-001
-006,0001,-004,-001,-001
-002,-003,-005,-004,-004
